Giornata,Data,Squadra,Campo,Avversario,Risultato squadra,Esito,Periodo,Goal previsti (xG),Possesso palla %,Tiri totali,Tiri in porta,Grandi occasioni,Calci d'angolo,Passaggi riusciti,Passaggi totali,Passaggi %,Cartellini gialli,Cartellini rossi,xG sui Tiri in porta (xGOT),Tiri fuori,Tiri fermati,Tiri dall'area di rigore,Tiri da fuori area,Pali colpiti,Palloni toccati nell'area avversaria,Passaggi filtranti riusciti,Fuorigioco,Punizioni,Passaggi lunghi riusciti,Passaggi lunghi totali,Passaggi lunghi %,Passaggi offensivi riusciti,Passaggi offensivi totali,Passaggi offensivi %,Cross riusciti,Cross totali,Cross %,Assist previsti (xA),Rimesse Laterali,Falli,Tackles riusciti,Tackles totali,Tackles %,Contrasti vinti,Respinte difensive,Palle intercettate,Errori che hanno portato al tiro,Errori che hanno portato al gol,Parate,xGot affrontati,Gol evitati,Gol di testa
23,02.02.2026,Roma,Trasferta,Udinese,0-1,P,2° tempo,0.4,75,7,2,0,4,243,279,87,3,,0.95,1,4,5,2,0,20,0,1,13,17,30,57,40,55,73,3,16,19,0.41,14,10,6,10,60,38,9,5,0,0,1,0.25,-0.75,
24,09.02.2026,Atalanta,Casa,Cremonese,2-1,V,Totale,1.78,56,29,9,0,13,401,487,82,2,,1.87,10,10,21,8,2,42,0,3,11,31,54,57,105,139,76,11,32,34,1.06,13,11,8,10,80,49,25,5,0,0,1,0.95,-0.05,
24,09.02.2026,Cremonese,Trasferta,Atalanta,1-2,P,Totale,0.99,44,12,2,2,2,296,388,76,0,,0.95,7,3,7,5,0,20,0,3,11,33,76,43,52,91,57,6,17,35,0.83,22,11,4,8,50,57,36,11,1,1,7,1.87,-0.13,
24,09.02.2026,Atalanta,Casa,Cremonese,2-1,V,1° tempo,0.69,60,13,6,0,4,242,281,86,,,1.6,2,5,9,4,2,20,0,2,8,16,25,64,80,99,81,6,17,35,0.61,7,7,5,6,83,28,7,2,0,0,0,0,0,
24,09.02.2026,Cremonese,Trasferta,Atalanta,1-2,P,1° tempo,0.06,40,2,0,0,0,144,192,75,,,0,2,0,1,1,0,6,0,0,7,12,38,32,16,30,53,1,3,33,0.13,10,8,2,3,67,23,18,6,0,1,4,1.6,-0.4,
24,09.02.2026,Atalanta,Casa,Cremonese,2-1,V,2° tempo,1.09,52,16,3,0,9,159,206,77,2,,0.27,8,5,12,4,0,22,0,1,3,15,29,52,25,40,63,5,15,33,0.45,6,4,3,4,75,21,18,3,0,0,1,0.95,-0.05,
24,09.02.2026,Cremonese,Trasferta,Atalanta,1-2,P,2° tempo,0.93,48,10,2,2,2,152,196,78,0,,0.95,5,3,6,4,0,14,0,3,4,21,38,55,36,61,59,5,14,36,0.7,12,3,2,5,40,34,18,5,1,0,3,0.27,0.27,
24,08.02.2026,Bologna,Casa,Parma,0-1,P,Totale,1.11,52,16,2,3,4,321,392,82,1,1,0.53,9,5,10,6,1,24,0,3,14,32,66,48,137,172,80,10,32,31,0.86,13,10,8,11,73,47,19,5,0,0,0,0.22,-0.78,
24,08.02.2026,Parma,Trasferta,Bologna,1-0,V,Totale,0.19,48,5,1,0,5,315,376,84,3,1,0.22,1,3,0,5,0,8,0,4,10,26,45,58,63,88,72,3,19,16,0.35,17,14,6,9,67,30,22,7,1,0,3,0.53,0.53,
24,08.02.2026,Bologna,Casa,Parma,0-1,P,1° tempo,0.26,50,5,1,1,0,185,225,82,,1,0.17,2,2,3,2,0,8,0,1,6,15,33,45,59,79,75,2,7,29,0.25,5,6,3,4,75,23,11,4,0,0,0,0,0,
24,08.02.2026,Parma,Trasferta,Bologna,1-0,V,1° tempo,0.14,50,3,0,0,2,186,218,85,,0,0,1,2,0,3,0,8,0,2,6,12,19,63,44,59,75,2,14,14,0.32,11,6,3,5,60,16,11,4,1,0,1,0.17,0.17,
24,08.02.2026,Bologna,Casa,Parma,0-1,P,2° tempo,0.85,54,11,1,2,4,136,167,81,1,0,0.36,7,3,7,4,1,16,0,2,8,17,33,52,78,93,84,8,25,32,0.61,8,4,5,7,71,24,8,1,0,0,0,0.22,-0.78,
24,08.02.2026,Parma,Trasferta,Bologna,1-0,V,2° tempo,0.05,46,2,1,0,3,129,158,82,3,1,0.22,0,1,0,2,0,0,0,2,4,14,26,54,19,29,66,1,5,20,0.03,6,8,3,4,75,14,11,3,0,0,2,0.36,0.36,
24,07.02.2026,Fiorentina,Casa,Torino,2-2,N,Totale,1.53,55,21,5,1,9,437,502,87,2,,1.75,10,6,14,7,0,24,1,3,23,24,42,57,98,129,76,7,25,28,0.99,13,6,4,6,67,54,25,4,1,0,2,1.61,-0.39,0
24,07.02.2026,Torino,Trasferta,Fiorentina,2-2,N,Totale,0.96,45,12,4,1,4,352,418,84,5,,1.61,2,6,10,2,0,23,0,1,6,32,53,60,69,100,69,6,17,35,0.73,12,23,7,13,54,39,34,5,0,1,3,1.75,-0.25,2
24,07.02.2026,Fiorentina,Casa,Torino,2-2,N,1° tempo,1.03,57,13,3,1,7,252,284,89,1,,0.82,5,5,9,4,0,14,1,1,9,12,17,71,63,76,83,2,12,17,0.64,6,3,4,5,80,26,9,2,1,0,0,0.59,-0.41,0
24,07.02.2026,Torino,Trasferta,Fiorentina,2-2,N,1° tempo,0.39,43,5,1,1,3,177,211,84,1,,0.59,2,2,5,0,0,9,0,0,3,17,29,59,24,37,65,1,6,17,0.31,7,9,3,6,50,16,14,3,0,0,3,0.82,0.82,1
24,07.02.2026,Fiorentina,Casa,Torino,2-2,N,2° tempo,0.5,51,8,2,0,2,185,218,85,1,,0.93,5,1,5,3,0,10,0,2,14,12,25,48,35,53,66,5,13,38,0.35,7,3,0,1,0,28,16,2,0,0,2,1.02,0.02,0
24,07.02.2026,Torino,Trasferta,Fiorentina,2-2,N,2° tempo,0.57,49,7,3,0,1,175,207,85,4,,1.02,0,4,5,2,0,14,0,1,3,15,24,63,45,63,71,5,11,45,0.42,5,14,4,7,57,23,20,2,0,1,0,0.93,-1.07,1
24,07.02.2026,Genoa,Casa,Napoli,2-3,P,Totale,1.36,40,12,3,2,4,250,313,80,2,0,1.48,8,1,6,6,0,18,0,1,12,20,47,43,69,104,66,5,27,19,0.55,10,16,12,25,48,55,12,6,0,0,2,2.25,-0.75,
24,07.02.2026,Napoli,Trasferta,Genoa,3-2,V,Totale,2.48,60,14,5,2,3,421,501,84,3,1,2.25,7,2,9,5,0,19,1,1,16,31,59,53,42,57,74,2,8,25,0.47,16,12,10,15,67,54,32,6,0,1,1,1.48,-0.52,
24,07.02.2026,Genoa,Casa,Napoli,2-3,P,1° tempo,1.13,35,7,2,1,2,119,147,81,0,,0.79,4,1,3,4,0,9,0,0,6,6,22,27,23,39,59,1,8,13,0.38,5,6,6,14,43,25,5,3,0,0,2,1.49,-0.51,
24,07.02.2026,Napoli,Trasferta,Genoa,3-2,V,1° tempo,1.05,65,7,4,1,2,257,288,89,1,,1.49,2,1,5,2,0,6,1,0,6,19,31,61,24,30,80,1,4,25,0.33,6,6,4,7,57,27,9,3,0,0,1,0.79,-0.21,
24,07.02.2026,Genoa,Casa,Napoli,2-3,P,2° tempo,0.23,46,5,1,1,2,131,166,79,2,0,0.69,4,0,3,2,0,9,0,1,6,14,25,56,46,65,71,4,19,21,0.17,5,10,6,11,55,30,7,3,0,0,0,0.76,-0.24,
24,07.02.2026,Napoli,Trasferta,Genoa,3-2,V,2° tempo,1.43,54,7,1,1,1,164,213,77,2,1,0.76,5,1,4,3,0,13,0,1,10,12,28,43,18,27,67,1,4,25,0.14,10,6,6,8,75,27,23,3,0,1,0,0.69,-0.31,
24,08.02.2026,Juventus,Casa,Lazio,2-2,N,Totale,2.81,63,34,8,4,8,558,630,89,0,,1.76,13,13,20,14,0,50,2,7,4,16,34,47,163,199,82,11,37,30,2.87,29,10,14,23,61,51,8,7,0,1,0,0.28,-1.72,2
24,08.02.2026,Lazio,Trasferta,Juventus,2-2,N,Totale,1.17,37,9,2,0,1,316,389,81,2,,0.28,5,2,6,3,0,20,0,1,10,21,56,38,36,62,58,1,2,50,0.64,10,4,20,24,83,52,33,8,1,0,6,1.76,-0.24,0
24,08.02.2026,Juventus,Casa,Lazio,2-2,N,1° tempo,0.87,56,11,2,2,3,279,317,88,0,,0.1,5,4,7,4,0,19,0,3,3,7,19,37,56,71,79,4,14,29,1.3,12,4,7,12,58,26,4,6,0,1,0,0.19,-0.81,
24,08.02.2026,Lazio,Trasferta,Juventus,2-2,N,1° tempo,0.34,44,4,1,0,1,227,259,88,1,,0.19,1,2,2,2,0,5,0,0,4,7,21,33,16,24,67,1,2,50,0.26,7,3,6,9,67,22,16,2,0,0,2,0.1,0.1,
24,08.02.2026,Juventus,Casa,Lazio,2-2,N,2° tempo,1.94,72,23,6,2,5,279,313,89,0,,1.66,8,9,13,10,0,31,2,4,1,9,15,60,107,128,84,7,23,30,1.57,17,6,7,11,64,25,4,1,0,0,0,0.09,-0.91,2
24,08.02.2026,Lazio,Trasferta,Juventus,2-2,N,2° tempo,0.83,28,5,1,0,0,89,130,68,1,,0.09,4,0,4,1,0,15,0,1,6,14,35,40,20,38,53,0,0,0,0.38,3,1,14,15,93,30,17,6,1,0,4,1.66,-0.34,0
24,08.02.2026,Lecce,Casa,Udinese,2-1,V,Totale,1.47,54,16,5,3,7,268,377,71,1,,1.6,5,6,8,8,1,23,1,3,21,22,73,30,84,137,61,8,28,29,0.93,24,9,12,17,71,61,26,5,2,0,0,0.79,-0.21,
24,08.02.2026,Udinese,Trasferta,Lecce,1-2,P,Totale,0.89,46,6,1,1,0,236,339,70,2,,0.79,4,1,2,4,0,9,0,2,9,17,66,26,37,78,47,0,8,0,0.13,14,21,12,16,75,60,34,7,0,1,3,1.6,-0.4,
24,08.02.2026,Lecce,Casa,Udinese,2-1,V,1° tempo,0.93,45,5,1,3,4,100,152,66,,,0.64,3,1,3,2,0,7,0,1,10,9,33,27,21,46,46,4,14,29,0.41,9,7,7,10,70,30,18,3,1,0,0,0.79,-0.21,
24,08.02.2026,Udinese,Trasferta,Lecce,1-2,P,1° tempo,0.83,55,3,1,1,0,147,202,73,,,0.79,2,0,1,2,0,6,0,1,7,8,34,24,22,46,48,0,4,0,0.05,6,10,7,8,88,33,14,5,0,1,0,0.64,-0.36,
24,08.02.2026,Lecce,Casa,Udinese,2-1,V,2° tempo,0.54,63,11,4,0,3,168,225,75,1,,0.96,2,5,5,6,1,16,1,2,11,13,40,33,63,91,69,4,14,29,0.52,15,2,5,7,71,31,8,2,1,0,0,0,0,
24,08.02.2026,Udinese,Trasferta,Lecce,1-2,P,2° tempo,0.06,37,3,0,0,0,89,137,65,2,,0,2,1,1,2,0,3,0,1,2,9,32,28,15,32,47,0,4,0,0.08,8,11,5,8,63,27,20,2,0,0,3,0.96,-0.04,
24,18.02.2026,Milan,Casa,Como,1-1,N,Totale,0.77,54,6,4,2,4,461,509,91,2,,1.07,2,0,5,1,0,11,0,5,12,21,35,60,81,108,75,4,17,24,0.7,21,11,12,27,44,45,8,8,0,1,3,1.18,0.18,
24,18.02.2026,Como,Trasferta,Milan,1-1,N,Totale,1.34,46,10,4,3,4,401,443,91,3,,1.18,3,3,7,3,0,19,0,1,11,13,25,52,80,99,81,5,9,56,1.22,14,12,11,15,73,41,14,7,0,0,3,1.07,0.07,
24,18.02.2026,Milan,Casa,Como,1-1,N,1° tempo,0.09,47,2,2,0,2,226,245,92,,,0.2,0,0,2,0,0,4,0,2,6,11,15,73,35,42,83,3,7,43,0.13,8,6,6,12,50,20,4,3,0,1,1,1.09,0.09,
24,18.02.2026,Como,Trasferta,Milan,1-1,N,1° tempo,1.05,53,4,2,2,3,258,280,92,,,1.09,1,1,3,1,0,7,0,1,6,8,12,67,48,59,81,3,5,60,0.88,8,6,6,7,86,20,7,3,0,0,2,0.2,0.2,
24,18.02.2026,Milan,Casa,Como,1-1,N,2° tempo,0.68,62,4,2,2,2,235,264,89,2,,0.87,2,0,3,1,0,7,0,3,6,10,20,50,46,66,70,1,10,10,0.57,13,5,6,15,40,25,4,5,0,0,2,0.09,0.09,
24,18.02.2026,Como,Trasferta,Milan,1-1,N,2° tempo,0.29,38,6,2,1,1,143,163,88,3,,0.09,2,2,4,2,0,12,0,0,5,5,13,38,32,40,80,2,4,50,0.34,6,6,5,8,63,21,7,4,0,0,1,0.87,-0.13,
24,09.02.2026,Roma,Casa,Cagliari,2-0,V,Totale,1.23,52,15,5,3,7,429,505,85,2,,1.75,6,4,15,0,0,34,0,3,14,25,45,56,126,179,70,7,26,27,0.86,17,18,5,10,50,41,7,12,0,0,1,0.01,0.01,
24,09.02.2026,Cagliari,Trasferta,Roma,0-2,P,Totale,0.5,48,3,1,1,1,379,475,80,4,,0.01,2,0,2,1,1,6,0,0,18,13,55,24,26,57,46,0,5,0,0.11,14,14,9,14,64,44,26,15,0,0,3,1.75,-0.25,
24,09.02.2026,Roma,Casa,Cagliari,2-0,V,1° tempo,0.73,59,10,2,2,5,220,266,83,0,,0.62,4,4,10,0,0,19,0,1,8,13,24,54,74,109,68,4,16,25,0.61,12,7,1,3,33,23,2,3,0,0,1,0.01,0.01,
24,09.02.2026,Cagliari,Trasferta,Roma,0-2,P,1° tempo,0.01,41,1,1,0,0,146,192,76,2,,0.01,0,0,1,0,0,3,0,0,7,8,33,24,9,22,41,0,1,0,0.07,4,8,5,8,63,21,18,9,0,0,1,0.62,-0.38,
24,09.02.2026,Roma,Casa,Cagliari,2-0,V,2° tempo,0.5,46,5,3,1,2,209,239,87,2,,1.13,2,0,5,0,0,15,0,2,6,12,21,57,52,70,74,3,10,30,0.25,5,11,4,7,57,18,5,9,0,0,0,0,0,
24,09.02.2026,Cagliari,Trasferta,Roma,0-2,P,2° tempo,0.49,54,2,0,1,1,233,283,82,2,,0,2,0,1,1,1,3,0,0,11,5,22,23,17,35,49,0,4,0,0.04,10,6,4,6,67,23,8,6,0,0,2,1.13,0.13,
24,08.02.2026,Sassuolo,Casa,Inter,0-5,P,Totale,0.78,38,7,2,1,5,265,320,83,1,1,0.25,2,3,5,2,0,13,0,3,10,23,44,52,41,69,59,2,10,20,0.18,11,6,4,6,67,30,22,2,0,0,4,3.29,-1.71,0
24,08.02.2026,Inter,Trasferta,Sassuolo,5-0,V,Totale,2.57,62,23,11,5,6,478,530,90,1,0,3.29,6,6,17,6,2,39,0,1,6,10,28,36,181,213,85,4,13,31,1.32,9,10,9,13,69,33,16,4,0,0,1,0.25,0.25,2
24,08.02.2026,Sassuolo,Casa,Inter,0-5,P,1° tempo,0.75,45,6,2,1,3,141,176,80,,,0.25,2,2,5,1,0,12,0,2,4,12,22,55,30,48,63,2,7,29,0.15,7,5,2,4,50,16,5,1,0,0,2,1.2,-0.8,0
24,08.02.2026,Inter,Trasferta,Sassuolo,5-0,V,1° tempo,1.33,55,9,4,3,2,181,214,85,,,1.2,2,3,7,2,1,17,0,0,5,7,20,35,47,60,78,2,6,33,0.65,5,4,5,9,56,23,12,2,0,0,1,0.25,0.25,1
24,08.02.2026,Sassuolo,Casa,Inter,0-5,P,2° tempo,0.03,32,1,0,0,2,124,144,86,1,1,0,0,1,0,1,0,1,0,1,6,11,22,50,11,21,52,0,3,0,0.03,4,1,2,2,100,14,17,1,0,0,2,2.09,-0.91,0
24,08.02.2026,Inter,Trasferta,Sassuolo,5-0,V,2° tempo,1.24,68,14,7,2,4,297,316,94,1,0,2.09,4,3,10,4,1,22,0,1,1,3,8,38,134,153,88,2,7,29,0.67,4,6,4,4,100,10,4,2,0,0,0,0,0,1
24,06.02.2026,Verona,Casa,Pisa,0-0,N,Totale,0.06,61,3,0,0,8,358,464,77,1,,0,3,0,1,2,1,7,0,0,16,17,59,29,42,90,47,0,18,0,0.12,27,13,4,8,50,55,39,5,1,0,3,0.87,0.87,
24,06.02.2026,Pisa,Trasferta,Verona,0-0,N,Totale,0.82,39,11,3,2,4,195,294,66,2,,0.87,5,3,9,2,1,20,1,1,13,24,69,35,30,68,44,4,16,25,0.76,29,16,4,9,44,52,45,9,0,0,0,0,0,
24,06.02.2026,Verona,Casa,Pisa,0-0,N,1° tempo,0.06,69,3,0,0,6,183,231,79,0,,0,3,0,1,2,1,5,0,0,7,5,22,23,17,35,49,0,11,0,0.07,14,6,2,2,100,26,19,0,0,0,0,0,0,
24,06.02.2026,Pisa,Trasferta,Verona,0-0,N,1° tempo,0.1,31,2,0,0,2,57,105,54,1,,0,1,1,2,0,0,6,0,0,6,4,27,15,7,24,29,1,4,25,0.09,20,7,1,1,100,22,21,7,0,0,0,0,0,
24,06.02.2026,Verona,Casa,Pisa,0-0,N,2° tempo,0,55,0,0,0,2,175,233,75,1,,0,0,0,0,0,0,2,0,0,9,12,37,32,25,55,45,0,7,0,0.05,13,7,2,6,33,29,20,5,1,0,3,0.87,0.87,
24,06.02.2026,Pisa,Trasferta,Verona,0-0,N,2° tempo,0.72,45,9,3,2,2,138,189,73,1,,0.87,4,2,7,2,1,14,1,1,7,20,42,48,23,44,52,3,12,25,0.67,9,9,3,8,38,30,24,2,0,0,0,0,0,
25,16.02.2026,Cagliari,Casa,Lecce,0-2,P,Totale,1.18,59,11,0,2,8,346,440,79,,,0,8,3,9,2,0,19,1,0,14,17,44,39,64,98,65,5,26,19,0.65,23,16,10,20,50,69,25,7,1,1,2,0.97,-1.03,0
25,16.02.2026,Lecce,Trasferta,Cagliari,2-0,V,Totale,1.39,41,13,4,2,2,217,301,72,,,0.97,3,6,12,1,0,26,0,0,16,24,58,41,50,81,62,4,19,21,0.97,24,14,12,21,57,66,33,8,0,0,0,0,0,1
25,16.02.2026,Cagliari,Casa,Lecce,0-2,P,1° tempo,0.51,57,5,0,1,3,171,214,80,,,0,4,1,5,0,0,12,0,0,2,7,16,44,31,49,63,3,12,25,0.24,12,8,5,10,50,36,19,3,1,0,1,0.24,0.24,
25,16.02.2026,Lecce,Trasferta,Cagliari,2-0,V,1° tempo,0.38,43,6,1,0,1,117,162,72,,,0.24,1,4,5,1,0,13,0,0,8,11,25,44,28,48,58,1,9,11,0.28,18,2,4,8,50,33,14,7,0,0,0,0,0,
25,16.02.2026,Cagliari,Casa,Lecce,0-2,P,2° tempo,0.67,62,6,0,1,5,175,226,77,,,0,4,2,4,2,0,7,1,0,12,10,28,36,33,49,67,2,14,14,0.41,11,8,5,10,50,33,6,4,0,1,1,0.73,-1.27,0
25,16.02.2026,Lecce,Trasferta,Cagliari,2-0,V,2° tempo,1.01,38,7,3,2,1,100,139,72,,,0.73,2,2,7,0,0,13,0,0,8,13,33,39,22,33,67,3,10,30,0.69,6,12,8,13,62,33,19,1,0,0,0,0,0,1
25,14.02.2026,Como,Casa,Fiorentina,1-2,P,Totale,0.85,67,16,3,2,4,506,568,89,4,1,0.1,10,3,12,4,0,31,0,3,12,7,17,41,134,166,81,7,24,29,0.84,12,14,12,19,63,54,13,4,0,1,1,1.93,-0.07,
25,14.02.2026,Fiorentina,Trasferta,Como,2-1,V,Totale,1.53,33,7,3,3,2,214,280,76,2,0,1.93,2,2,4,3,0,10,1,2,14,11,55,20,41,71,58,1,8,13,0.22,11,12,5,6,83,45,17,10,0,0,3,0.1,0.1,
25,14.02.2026,Como,Casa,Fiorentina,1-2,P,1° tempo,0.42,64,8,1,0,1,326,353,92,,,0.02,6,1,5,3,0,10,0,1,2,5,9,56,86,105,82,2,9,22,0.46,4,5,4,10,40,21,7,4,0,1,0,0.89,-0.11,
25,14.02.2026,Fiorentina,Trasferta,Como,2-1,V,1° tempo,0.69,36,4,1,1,1,160,193,83,,,0.89,2,1,3,1,0,5,0,1,5,6,28,21,24,37,65,1,6,17,0.06,5,2,4,5,80,22,4,5,0,0,1,0.02,0.02,
25,14.02.2026,Como,Casa,Fiorentina,1-2,P,2° tempo,0.43,72,8,2,2,3,180,215,84,4,1,0.08,4,2,7,1,0,21,0,2,10,2,8,25,48,61,79,5,15,33,0.38,8,9,8,9,89,33,6,0,0,0,1,1.04,0.04,
25,14.02.2026,Fiorentina,Trasferta,Como,2-1,V,2° tempo,0.84,28,3,2,2,1,54,87,62,2,0,1.04,0,1,1,2,0,5,1,1,9,5,27,19,17,34,50,0,2,0,0.16,6,10,1,1,100,23,13,5,0,0,2,0.08,0.08,
25,15.02.2026,Cremonese,Casa,Genoa,0-0,N,Totale,1.88,35,19,8,0,6,181,259,70,2,,2.85,4,7,14,5,1,30,0,0,12,35,62,56,64,110,58,11,26,42,1.41,11,10,6,18,33,60,34,5,0,0,6,1.35,1.35,
25,15.02.2026,Genoa,Trasferta,Cremonese,0-0,N,Totale,1.34,65,19,6,1,11,458,516,89,0,,1.35,7,6,13,6,0,34,0,1,10,11,28,39,96,124,77,7,25,28,1.1,21,12,13,16,81,56,34,3,0,0,8,2.85,2.85,
25,15.02.2026,Cremonese,Casa,Genoa,0-0,N,1° tempo,0.7,41,8,3,0,4,102,146,70,2,,1.52,2,3,7,1,0,18,0,0,9,15,26,58,35,63,56,6,15,40,0.98,4,6,5,11,45,38,13,3,0,0,5,0.63,0.63,
25,15.02.2026,Genoa,Trasferta,Cremonese,0-0,N,1° tempo,0.42,59,9,5,0,6,190,220,86,0,,0.63,3,1,3,6,0,11,0,0,6,4,15,27,34,45,76,3,11,27,0.39,9,9,8,9,89,24,15,0,0,0,3,1.52,1.52,
25,15.02.2026,Cremonese,Casa,Genoa,0-0,N,2° tempo,1.18,28,11,5,0,2,79,113,70,,,1.33,2,4,7,4,1,12,0,0,3,20,36,56,29,47,62,5,11,45,0.43,7,4,1,7,14,22,21,2,0,0,1,0.72,0.72,
25,15.02.2026,Genoa,Trasferta,Cremonese,0-0,N,2° tempo,0.92,72,10,1,1,5,268,296,91,,,0.72,4,5,10,0,0,23,0,1,4,7,13,54,62,79,78,4,14,29,0.71,12,3,5,7,71,32,19,3,0,0,5,1.33,1.33,
25,14.02.2026,Inter,Casa,Juventus,3-2,V,Totale,2.29,60,21,9,4,4,541,599,90,4,0,2.76,7,5,11,10,1,29,1,1,7,19,34,56,228,251,91,8,26,31,1.86,19,15,9,15,60,38,17,8,0,0,6,2.48,0.48,1
25,14.02.2026,Juventus,Trasferta,Inter,2-3,P,Totale,0.92,40,10,8,2,1,333,403,83,2,1,2.48,2,0,8,2,0,28,1,1,15,13,42,31,83,118,70,5,12,42,0.96,12,7,8,15,53,47,17,8,1,0,5,2.76,0.76,0
25,14.02.2026,Inter,Casa,Juventus,3-2,V,1° tempo,0.74,50,6,3,1,1,230,263,87,1,0,0.08,2,1,4,2,1,11,1,1,6,10,18,56,56,69,81,1,5,20,0.68,7,7,7,10,70,22,7,4,0,0,2,1.39,0.39,
25,14.02.2026,Juventus,Trasferta,Inter,2-3,P,1° tempo,0.64,50,4,3,2,0,235,259,91,2,1,1.39,1,0,4,0,0,17,1,0,7,7,16,44,65,80,81,3,6,50,0.74,5,6,1,3,33,13,3,6,1,0,1,0.08,0.08,
25,14.02.2026,Inter,Casa,Juventus,3-2,V,2° tempo,1.55,70,15,6,3,3,311,336,93,3,,2.68,5,4,7,8,0,18,0,0,1,9,16,56,172,182,95,7,21,33,1.18,12,8,2,5,40,16,10,4,0,0,4,1.09,0.09,1
25,14.02.2026,Juventus,Trasferta,Inter,2-3,P,2° tempo,0.28,30,6,5,0,1,98,144,68,0,,1.09,1,0,4,2,0,11,0,1,8,6,26,23,18,38,47,2,6,33,0.22,7,1,7,12,58,34,14,2,0,0,4,2.68,0.68,0
25,14.02.2026,Lazio,Casa,Atalanta,0-2,P,Totale,1.07,50,18,5,4,5,414,478,87,1,,1.54,7,6,11,7,2,27,0,3,16,30,44,68,95,129,74,8,25,32,1,17,10,13,16,81,36,9,8,2,0,2,1.59,-0.41,
25,14.02.2026,Atalanta,Trasferta,Lazio,2-0,V,Totale,1.59,50,12,5,3,4,443,494,90,4,,1.59,4,3,5,7,0,18,0,1,10,33,56,59,69,94,73,1,7,14,0.43,8,16,5,10,50,26,22,5,0,0,6,1.54,1.54,
25,14.02.2026,Lazio,Casa,Atalanta,0-2,P,1° tempo,0.18,46,4,3,1,1,205,241,85,0,,1.08,1,0,2,2,1,11,0,1,7,18,24,75,28,44,64,3,4,75,0.36,9,6,3,4,75,13,2,1,1,0,2,0.86,-0.14,
25,14.02.2026,Atalanta,Trasferta,Lazio,2-0,V,1° tempo,1.37,54,7,4,3,2,255,277,92,2,,0.86,2,1,5,2,0,11,0,1,6,15,24,63,42,56,75,1,3,33,0.36,4,7,2,4,50,10,8,5,0,0,3,1.08,1.08,
25,14.02.2026,Lazio,Casa,Atalanta,0-2,P,2° tempo,0.89,54,14,2,3,4,209,237,88,1,,0.46,6,6,9,5,1,16,0,2,9,12,20,60,67,85,79,5,21,24,0.64,8,4,10,12,83,23,7,7,1,0,0,0.73,-0.27,
25,14.02.2026,Atalanta,Trasferta,Lazio,2-0,V,2° tempo,0.22,46,5,1,0,2,188,217,87,2,,0.73,2,2,0,5,0,7,0,0,4,18,32,56,27,38,71,0,4,0,0.07,4,9,3,6,50,16,14,0,0,0,3,0.46,0.46,
25,15.02.2026,Napoli,Casa,Roma,2-2,N,Totale,0.56,61,11,7,0,2,503,590,85,1,,0.86,1,3,7,4,0,22,0,1,14,14,42,33,83,131,63,2,11,18,0.39,26,14,14,18,78,43,9,3,0,0,0,1.31,-0.69,
25,15.02.2026,Roma,Trasferta,Napoli,2-2,N,Totale,1.79,39,9,2,2,1,300,358,84,1,,1.31,4,3,7,2,0,24,0,2,14,12,37,32,73,99,74,7,15,47,1.09,12,14,11,14,79,45,35,11,0,0,5,0.86,-1.14,
25,15.02.2026,Napoli,Casa,Roma,2-2,N,1° tempo,0.17,62,4,2,0,1,273,320,85,0,,0.1,0,2,2,2,0,11,0,0,8,8,24,33,47,71,66,0,2,0,0.23,14,7,6,9,67,18,3,2,0,0,0,0.46,-0.54,
25,15.02.2026,Roma,Trasferta,Napoli,2-2,N,1° tempo,0.77,38,5,1,1,0,159,190,84,1,,0.46,3,1,4,1,0,14,0,0,7,5,16,31,43,57,75,2,5,40,0.62,6,8,9,9,100,23,15,10,0,0,1,0.1,-0.9,
25,15.02.2026,Napoli,Casa,Roma,2-2,N,2° tempo,0.39,61,7,5,0,1,230,270,85,1,,0.76,1,1,5,2,0,11,0,1,6,6,18,33,36,60,60,2,9,22,0.16,12,7,8,9,89,25,6,1,0,0,0,0.85,-0.15,
25,15.02.2026,Roma,Trasferta,Napoli,2-2,N,2° tempo,1.02,39,4,1,1,1,141,168,84,0,,0.85,1,2,3,1,0,10,0,2,7,7,21,33,30,42,71,5,10,50,0.47,6,6,2,5,40,22,20,1,0,0,4,0.76,-0.24,
25,15.02.2026,Parma,Casa,Verona,2-1,V,Totale,1.66,76,27,8,4,12,535,599,89,2,0,1.45,10,9,12,15,1,36,0,2,14,24,44,55,206,244,84,7,47,15,1.5,34,7,6,12,50,38,7,5,0,0,0,0.95,-0.05,1
25,15.02.2026,Verona,Trasferta,Parma,1-2,P,Totale,0.91,24,4,1,1,1,131,201,65,1,1,0.95,2,1,2,2,0,9,0,0,7,19,53,36,22,57,39,2,4,50,0.23,12,14,13,16,81,42,49,4,0,0,5,1.45,-0.55,0
25,15.02.2026,Parma,Casa,Verona,2-1,V,1° tempo,0.53,73,9,3,1,4,281,315,89,2,0,0.45,2,4,2,7,0,13,0,1,5,12,24,50,87,107,81,1,17,6,0.5,15,4,3,5,60,16,2,2,0,0,0,0.95,-0.05,
25,15.02.2026,Verona,Trasferta,Parma,1-2,P,1° tempo,0.79,27,1,1,1,0,86,123,70,0,1,0.95,0,0,1,0,0,2,0,0,4,10,24,42,9,26,35,0,1,0,0.06,6,5,4,4,100,18,17,1,0,0,2,0.45,-0.55,
