Competizione,Turno,Data,Casa,Ospite,Lato,Squadra,Giocatore,Ruolo,Stato,Rating,ASSISTS_GOAL,BALL_RECOVERIES,BIG_CHANCES_CREATED,BIG_CHANCES_MISSED,BIG_CHANCES_SAVED,BOX_ENTRIES_ACCURATE,BOX_ENTRIES_EFFICIENCY,BOX_ENTRIES_TOTAL,CARDS_RED,CARDS_YELLOW,CARDS_YELLOW_SECOND,CHALLENGE_LOST,CLEARANCES,CLEARANCES_OFF_LINE,CROSSES_ACCURACY,CROSSES_ACCURATE,CROSSES_TOTAL,DRIBBLES_EFFICIENCY,DRIBBLES_TOTAL,DRIBBLES_WON,DUELS_AERIAL_EFFICIENCY,DUELS_AERIAL_TOTAL,DUELS_AERIAL_WON,DUELS_EFFICIENCY,DUELS_GROUND_EFFICIENCY,DUELS_GROUND_TOTAL,DUELS_GROUND_WON,DUELS_TOTAL,DUELS_WON,ERRORS_LEAD_TO_GOAL,ERRORS_LEAD_TO_SHOT,EXPECTED_ASSISTS,EXPECTED_GOALS,EXPECTED_GOALS_ON_TARGET,EXPECTED_GOALS_ON_TARGET_FACED,FINAL_THIRD_ENTRIES_EFFICIENCY,FINAL_THIRD_ENTRIES_SUCCESSFUL,FINAL_THIRD_ENTRIES_TOTAL,FOULS_COMMITTED,FOULS_SUFFERED,GOALS,GOALS_CONCEDED,GOALS_OWN,GOALS_PENALTY,GOALS_PREVENTED,GOALS_PREVENTED_NO_PENALTIES,HIGH_CLAIM_EFFICIENCY,HIGH_CLAIM_SAVED,HIGH_CLAIM_TOTAL,HIT_WOODWORK,INTERCEPTIONS,KEEPER_SWEEPER_TOTAL,KEEPER_THROWS_TOTAL,KEY_PASSES,LAYOFFS_ACCURACY,LAYOFFS_ACCURATE,LAYOFFS_TOTAL,LONG_BALLS_ACCURACY,LONG_BALLS_ACCURATE,LONG_BALLS_TOTAL,MATCH_MINUTES_PLAYED,MATCH_MINUTES_PLAYED_LIVE,MATCH_ON_PITCH_LIVE,OFFSIDES,OUTFIELDER_BLOCKS,PASSES_ACCURACY,PASSES_ACCURATE,PASSES_FINAL_THIRD_ACCURACY,PASSES_FINAL_THIRD_ACCURATE,PASSES_FINAL_THIRD_TOTAL,PASSES_OPEN_PLAY_ACCURACY,PASSES_OPEN_PLAY_ACCURATE,PASSES_OPEN_PLAY_TOTAL,PASSES_TOTAL,PENALTIES_COMMITTED,PENALTIES_NOT_CONVERTED,PENALTIES_SAVED,PENALTIES_WON,PENALTY_SHOOTOUT_ATTEMPTS_NOT_CONVERTED,PENALTY_SHOOTOUT_ATTEMPTS_SAVES,PENALTY_SHOOTOUT_ATTEMPTS_SCORED,PROGRESSIVE_CARRIES,PROGRESSIVE_PASSES_ACCURACY,PROGRESSIVE_PASSES_ACCURATE,PROGRESSIVE_PASSES_TOTAL,PUNCHES_TOTAL,SAVES_TOTAL,SHOTS_BLOCKED,SHOTS_BOX_IN,SHOTS_BOX_OUT,SHOTS_FACED,SHOTS_HEAD,SHOTS_OFF_TARGET,SHOTS_ON_TARGET,SHOTS_TOTAL,TACKLES_EFFICIENCY,TACKLES_TOTAL,TACKLES_WON,TACKLE_LAST_MAN,THROUGH_BALLS,TOUCHES_BOX_OPPOSITE,TOUCHES_TOTAL,TURNOVERS
Carabao Cup,FINALE,22.03.2026,Arsenal,Manchester City,Ospite,Manchester City,Khusanov Abdukodir,Difensore centrale,Titolare,6.6,0,3,0,0,0,0,0,0,0,1,0,0,5,0,0.0,0,0,0.0,0,0,1.0,1,1,0.75,0.667,3,2,4,3,0,0,0.008,0.0,0.0,0.743,0,0,5,1,1,0,0,0,0,0.743,0.743,0.0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,1,90,90,0,0,1,0.902,55,0.4,2,5,0.902,55,61,61,0,0,0,0,0,0,0,0,0.333,1,3,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,72,0
Carabao Cup,FINALE,22.03.2026,Arsenal,Manchester City,Ospite,Manchester City,Ake Nathan,Difensore centrale,Titolare,7.0,0,3,0,0,0,0,0,0,0,0,0,1,5,0,0.0,0,0,0.0,0,0,1.0,4,4,0.833,0.5,2,1,6,5,0,1,0.012,0.073,0.0,0.743,0,0,3,0,0,0,0,0,0,0.743,0.743,0.0,0,0,0,1,0,0,1,0.0,0,0,0.2,1,5,90,90,0,0,0,0.903,56,0.875,7,8,0.903,56,62,62,0,0,0,0,0,0,0,0,0.2,1,5,0,0,1,1,0,0,0,0,0,1,1.0,1,1,1,0,1,73,1
Carabao Cup,FINALE,22.03.2026,Arsenal,Manchester City,Ospite,Manchester City,Foden Phil,Centrocampista,Subentrato,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1,1,0,0,0,1.0,1,0.0,0,0,1.0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0
Carabao Cup,FINALE,22.03.2026,Arsenal,Manchester City,Ospite,Manchester City,O'Reilly Nico,Terzino,Titolare,8.4,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0.0,0,0,0.667,3,2,1.0,3,3,0.556,0.467,15,7,18,10,0,0,0.019,0.785,1.363,0.743,0,0,5,2,0,2,0,0,0,0.743,0.743,0.0,0,0,0,0,0,0,0,1.0,2,2,0.25,1,4,90,90,0,0,0,0.86,43,0.857,12,14,0.854,41,48,50,0,0,0,0,0,0,0,0,0.25,1,4,0,0,0,2,0,0,2,0,2,2,0.4,5,2,0,0,3,83,5
Carabao Cup,FINALE,22.03.2026,Arsenal,Manchester City,Ospite,Manchester City,Doku Jeremy,Ala,Titolare,7.3,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,2,0.6,10,6,0.0,2,0,0.65,0.722,18,13,20,13,0,0,0.098,0.08,0.0,0.743,0,0,2,0,3,0,0,0,0,0.743,0.743,0.0,0,0,0,1,0,0,1,0.0,0,0,0.0,0,1,90,90,0,1,0,0.813,26,0.667,10,15,0.813,26,32,32,0,0,0,0,0,0,0,0,0.167,1,6,0,0,1,1,1,0,0,1,0,2,0.75,4,3,0,2,5,61,5
Carabao Cup,FINALE,22.03.2026,Arsenal,Manchester City,Ospite,Manchester City,Haaland Erling,Attaccante,Titolare,6.2,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0.667,3,2,0.4,5,2,0.364,0.333,6,2,11,4,0,0,0.023,0.407,0.0,0.743,0,0,1,1,0,0,0,0,0,0.743,0.743,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,90,90,0,0,0,0.7,7,0.5,2,4,0.7,7,10,10,0,0,0,0,0,0,0,0,1.0,1,1,0,0,1,2,0,0,1,1,0,2,0.0,0,0,0,0,4,23,3
Carabao Cup,FINALE,22.03.2026,Arsenal,Manchester City,Ospite,Manchester City,Semenyo Antoine,Ala,Titolare,7.3,0,1,1,0,0,0,0,4,0,0,0,0,4,0,0.25,1,4,0.333,3,1,1.0,1,1,0.429,0.333,6,2,7,3,0,0,0.667,0.028,0.0,0.743,0,0,0,2,1,0,0,0,0,0.743,0.743,0.0,0,0,0,1,0,0,2,1.0,2,2,0.0,0,0,90,90,0,0,0,0.944,17,0.9,9,10,0.944,17,18,18,0,0,0,0,0,0,0,0,0.5,2,4,0,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,5,37,3
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Marmoush Omar,Attaccante,Titolare,9.2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.5,0.5,6,3,6,3,0,0,0.227,0.932,1.258,1.167,0,0,1,1,3,2,1,0,0,0.167,0.167,0.0,0,0,0,1,0,0,2,1.0,5,5,0.667,2,3,90,90,0,1,0,0.889,32,0.824,14,17,0.882,30,34,36,0,0,0,0,0,0,0,0,1.0,1,1,0,0,2,3,2,1,1,1,2,5,0.0,0,0,0,0,9,53,4
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Gonzalez Nicolas,Centrocampista,Titolare,7.4,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0.0,0,0,0.0,0,0,1.0,3,3,0.714,0.636,11,7,14,10,0,0,0.049,0.023,0.012,1.134,0,0,10,2,1,0,1,0,0,0.134,0.134,0.0,0,0,0,1,0,0,0,1.0,7,7,0.5,1,2,83,83,0,0,0,0.861,68,0.737,14,19,0.851,63,74,79,0,0,0,0,0,0,0,0,0.5,3,6,0,0,0,0,1,1,0,0,1,1,0.5,6,3,0,0,1,94,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Trafford James,Portiere,Titolare,7.4,0,11,0,0,2,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1.0,1,1,2,2,0,0,0.001,0.0,0.0,1.167,0,0,3,0,1,0,1,0,0,0.167,0.167,0.0,0,0,0,0,0,8,0,0.0,0,0,0.294,5,17,90,90,0,0,0,0.636,21,0.0,0,3,0.655,19,29,33,0,0,0,0,0,0,0,0,0.294,5,17,0,4,0,0,0,5,0,0,0,0,0.0,1,0,0,0,0,47,0
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Ait-Nouri Rayan,Terzino,Titolare,7.9,0,5,0,0,0,0,0,2,0,0,0,1,1,0,0.0,0,1,0.5,2,1,0.0,0,0,0.667,0.667,12,8,12,8,0,0,0.064,0.045,0.0,1.167,0,0,2,1,4,0,1,0,0,0.167,0.167,0.0,0,0,0,3,0,0,2,0.0,0,0,0.0,0,0,90,90,0,0,1,0.982,56,0.944,17,18,0.982,56,57,57,0,0,0,0,0,0,0,0,0.5,1,2,0,0,1,1,0,1,0,0,0,1,1.0,3,3,0,0,2,77,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Cherki Rayan,Centrocampista,Subentrato,6.9,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0.0,0,1,0.667,3,2,0.0,0,0,0.667,0.667,3,2,3,2,0,0,0.314,0.04,0.0,0.033,0,0,3,0,0,0,0,0,0,0.033,0.033,0.0,0,0,0,0,0,0,2,1.0,1,1,0.0,0,1,18,18,0,0,0,0.864,19,0.727,8,11,0.85,17,20,22,0,0,0,0,0,0,0,0,0.571,4,7,0,0,1,0,1,0,0,0,0,1,0.0,0,0,0,1,1,31,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Foden Phil,Centrocampista offensivo,Titolare,6.1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0,2,0.25,4,1,0.0,1,0,0.125,0.143,7,1,8,1,0,0,0.075,0.121,0.0,1.134,0,0,3,2,0,0,1,0,0,0.134,0.134,0.0,0,0,0,0,0,0,0,1.0,3,3,1.0,1,1,72,72,0,0,0,0.844,27,0.813,13,16,0.844,27,32,32,0,0,0,0,0,0,0,0,0.4,2,5,0,0,1,1,0,1,0,0,0,1,0.0,0,0,0,0,2,47,3
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Reijnders Tijjani,Centrocampista offensivo,Titolare,8.5,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1.0,1,1,0.667,3,2,0.0,0,0,0.8,0.8,5,4,5,4,0,0,0.112,0.493,0.518,1.167,0,0,3,0,1,1,1,0,0,0.167,0.167,0.0,0,0,0,3,0,0,5,1.0,5,5,0.0,0,1,90,90,0,0,0,0.923,48,0.889,24,27,0.92,46,50,52,0,0,0,0,0,0,0,0,0.8,4,5,0,0,0,4,0,1,0,1,3,4,1.0,1,1,0,0,7,69,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Nunes Matheus,Terzino,Titolare,6.2,0,3,0,0,0,0,0,2,0,1,0,0,1,0,0.0,0,0,1.0,1,1,0.0,1,0,0.625,0.714,7,5,8,5,0,0,0.031,0.0,0.0,1.167,0,0,4,2,2,0,1,0,0,0.167,0.167,0.0,0,0,0,0,0,0,0,0.0,0,0,0.25,1,4,90,90,0,0,0,0.818,36,0.786,11,14,0.814,35,43,44,0,0,0,0,0,0,0,0,0.286,2,7,0,0,0,0,0,1,0,0,0,0,1.0,2,2,0,0,0,63,4
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Khusanov Abdukodir,Difensore centrale,Titolare,5.8,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0.0,0,0,0.5,2,1,0.25,0.0,2,0,4,1,0,1,0.008,0.0,0.0,1.167,0,0,2,2,0,0,1,0,0,0.167,0.167,0.0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,90,90,0,0,0,0.944,51,1.0,2,2,0.944,51,54,54,0,0,0,0,0,0,0,0,1.0,3,3,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,58,0
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Ake Nathan,Difensore centrale,Titolare,6.9,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1.0,1,1,2,2,0,0,0.013,0.028,0.0,0.397,0,0,8,0,0,0,0,0,0,0.397,0.397,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,45,45,0,0,0,0.93,40,1.0,9,9,0.929,39,42,43,0,0,0,0,0,0,0,0,0.667,2,3,0,0,1,1,0,0,1,0,0,1,0.0,1,0,0,0,3,50,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,O'Reilly Nico,Centrocampista,Titolare,6.7,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0.0,0,0,0.0,2,0,1.0,1,1,0.2,0.0,4,0,5,1,0,0,0.043,0.0,0.0,1.134,0,0,6,1,0,0,1,0,0,0.134,0.134,0.0,0,0,0,1,0,0,0,1.0,2,2,0.667,2,3,71,71,0,0,0,0.966,84,0.944,17,18,0.965,82,85,87,0,0,0,0,0,0,0,0,0.857,6,7,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,95,0
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Haaland Erling,Attaccante,Subentrato,6.7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,2,0,0.0,0.0,0,0,2,0,0,0,0.029,0.572,1.068,0.033,0,0,0,0,0,0,0,0,0,0.033,0.033,0.0,0,0,0,1,0,0,1,0.0,0,1,0.0,0,0,19,19,0,0,0,0.6,3,0.5,1,2,0.6,3,5,5,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0,2,0,0,0,0,2,2,0.0,0,0,0,0,2,8,0
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Semenyo Antoine,Attaccante,Titolare,6.9,0,3,1,0,0,0,0,1,0,0,0,1,1,0,0.0,0,0,0.333,3,1,0.0,2,0,0.333,0.429,7,3,9,3,0,0,0.123,0.025,0.0,1.134,0,0,1,1,1,0,1,0,0,0.134,0.134,0.0,0,0,0,0,0,0,2,1.0,2,2,0.0,0,1,71,71,0,0,0,0.737,14,0.667,6,9,0.737,14,19,19,0,0,0,0,0,0,0,0,0.5,1,2,0,0,0,0,1,1,0,1,0,1,1.0,1,1,0,0,7,30,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Lewis Rico,Difensore,Subentrato,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0.0,1,0,1,0,0,1,0.032,0.0,0.0,0.033,0,0,1,0,0,0,0,0,0,0.033,0.033,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,7,7,0,0,0,1.0,12,1.0,1,1,1.0,12,12,12,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,14,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Rodri,Centrocampista,Subentrato,6.5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5,0.5,2,1,2,1,0,0,0.007,0.016,0.0,0.033,0,0,1,1,0,0,0,0,0,0.033,0.033,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,1,19,19,0,0,0,0.971,34,0.5,1,2,1.0,34,34,35,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0,1,1.0,1,1,0,0,0,37,0
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Casa,Manchester City,Alleyne Max,Difensore,Subentrato,6.6,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,1,0,0.5,1.0,1,1,2,1,0,0,0.013,0.0,0.0,0.77,0,0,2,0,1,0,1,0,0,-0.23,-0.23,0.0,0,0,0,0,0,0,0,0.0,0,0,0.5,1,2,45,45,0,0,1,0.952,40,1.0,5,5,0.946,35,37,42,0,0,0,0,0,0,0,0,0.8,4,5,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,47,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Barnes Harvey,Attaccante,Subentrato,6.9,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,1.0,1,1,0.0,1,0,0.333,0.5,2,1,3,1,0,0,0.233,0.035,0.0,1.068,0,0,1,0,0,0,0,0,0,1.068,1.068,0.0,0,0,0,0,0,0,1,1.0,2,2,0.0,0,1,46,46,0,0,0,0.833,10,0.6,3,5,0.833,10,12,12,0,0,0,0,0,0,0,0,0.333,1,3,0,0,1,1,0,0,0,0,0,1,0.0,0,0,0,0,2,17,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Trippier Kieran,Esterno,Titolare,7.2,0,8,1,0,0,0,0,5,0,0,0,1,2,0,0.333,1,3,0.0,0,0,0.0,0,0,0.667,0.667,6,4,6,4,0,0,0.103,0.052,0.085,1.788,0,0,10,1,1,0,3,0,0,-1.212,-1.212,0.0,0,0,0,1,0,0,2,0.0,0,0,0.4,4,10,76,76,0,0,1,0.731,38,0.444,8,18,0.75,36,48,52,0,0,0,0,0,0,0,0,0.4,6,15,0,0,0,0,1,3,0,0,1,1,0.667,3,2,0,0,0,68,0
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Ramsdale Aaron,Portiere,Titolare,6.6,0,12,0,0,1,0,0,0,0,0,0,0,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.001,0.0,0.0,2.855,0,0,7,0,0,0,3,0,0,-0.145,-0.145,0.0,0,0,0,0,1,6,0,0.0,0,0,0.308,4,13,90,90,0,0,0,0.667,20,0.286,2,7,0.696,16,23,30,0,0,0,0,0,0,0,0,0.273,3,11,1,5,0,0,0,8,0,0,0,0,0.0,0,0,0,0,0,44,0
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Botman Sven,Difensore centrale,Titolare,5.2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1.0,1,1,2,2,0,0,0.001,0.058,0.106,2.855,0,0,3,0,0,0,3,0,0,-0.145,-0.145,0.0,0,0,0,1,0,0,0,0.0,0,0,0.25,1,4,90,90,0,0,1,0.848,39,0.25,1,4,0.837,36,43,46,0,0,0,0,0,0,0,0,0.333,1,3,0,0,0,1,0,3,1,0,1,1,1.0,1,1,0,0,2,57,2
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Thiaw Malick,Difensore centrale,Titolare,6.4,1,3,0,0,0,0,0,2,0,0,0,0,2,0,0.0,0,0,0.0,0,0,1.0,1,1,0.25,0.0,3,0,4,1,0,0,0.036,0.019,0.0,2.855,0,0,5,3,0,0,3,0,0,-0.145,-0.145,0.0,0,0,0,0,0,0,1,0.0,0,0,0.6,3,5,90,90,0,0,3,0.882,45,0.714,5,7,0.882,45,51,51,0,0,0,0,0,0,0,0,0.4,2,5,0,0,0,0,1,3,0,1,0,1,0.0,0,0,0,0,0,58,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Elanga Anthony,Attaccante,Subentrato,7.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0.667,3,2,0.0,0,0,0.571,0.571,7,4,7,4,0,0,0.003,0.671,0.737,1.068,0,0,0,1,1,1,0,0,0,1.068,1.068,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,45,45,0,1,0,0.667,4,0.75,3,4,0.6,3,5,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,2,0,0,1,1,4,1.0,1,1,0,0,3,19,2
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Willock Joe,Centrocampista offensivo,Titolare,6.7,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0.0,0,0,0.0,2,0,1.0,1,1,0.4,0.25,4,1,5,2,0,0,0.087,0.0,0.0,1.788,0,0,3,0,0,0,3,0,0,-1.212,-1.212,0.0,0,0,0,0,0,0,1,1.0,1,1,0.0,0,0,45,45,0,0,0,0.929,13,0.833,5,6,0.923,12,13,14,0,0,0,0,0,0,0,0,1.0,2,2,0,0,0,0,0,3,0,0,0,0,0.0,1,0,0,0,5,21,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Hall Lewis,Esterno,Titolare,6.6,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0.667,0.667,9,6,9,6,0,0,0.049,0.0,0.0,1.788,0,0,4,1,4,0,3,0,0,-1.212,-1.212,0.0,0,0,0,0,0,0,1,0.0,0,0,1.0,2,2,45,45,0,0,0,0.88,22,0.917,11,12,0.87,20,23,25,0,0,0,0,0,0,0,0,1.0,3,3,0,0,0,0,0,3,0,0,0,0,1.0,1,1,0,0,0,36,2
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Tonali Sandro,Centrocampista,Titolare,7.0,0,7,1,0,0,0,0,3,0,0,0,1,0,0,0.0,0,3,0.0,2,0,0.0,0,0,0.5,0.5,8,4,8,4,0,0,0.429,0.061,0.033,2.855,0,0,7,0,2,0,3,0,0,-0.145,-0.145,0.0,0,0,0,0,0,0,1,1.0,3,3,0.6,3,5,90,90,0,0,0,0.929,39,0.909,10,11,0.923,36,39,42,0,0,0,0,0,0,0,0,0.5,5,10,0,0,0,1,0,3,0,0,1,1,1.0,2,2,0,2,2,57,3
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Ramsey Jacob,Centrocampista,Titolare,6.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0.4,0.444,9,4,10,4,0,0,0.013,0.007,0.0,2.855,0,0,3,2,1,0,3,0,0,-0.145,-0.145,0.0,0,0,0,1,0,0,0,1.0,4,4,1.0,2,2,90,90,0,0,0,0.941,32,0.8,4,5,0.941,32,34,34,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,0,1,3,0,1,0,1,0.667,3,2,0,0,0,44,2
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Murphy Jacob,Centrocampista,Subentrato,6.5,0,6,0,0,0,0,0,3,0,0,0,1,1,0,0.0,0,2,0.0,1,0,0.0,0,0,0.0,0.0,4,0,4,0,0,0,0.009,0.0,0.0,1.068,0,0,3,2,0,0,0,0,0,1.068,1.068,0.0,0,0,0,1,0,0,1,0.0,0,0,0.5,1,2,45,45,0,0,0,0.667,8,0.8,4,5,0.667,8,12,12,0,0,0,0,0,0,0,0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,22,2
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Burn Dan,Difensore centrale,Titolare,7.1,0,4,0,0,0,0,0,2,0,0,0,1,7,0,0.0,0,0,0.0,0,0,0.5,10,5,0.556,0.625,8,5,18,10,0,0,0.026,0.0,0.0,2.855,0,0,3,3,1,0,3,0,0,-0.145,-0.145,0.0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,1,90,90,0,0,1,0.857,24,0.6,3,5,0.852,23,27,28,0,0,0,0,0,0,0,0,0.5,2,4,0,0,0,0,0,3,0,0,0,0,0.75,4,3,1,0,0,49,2
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Gordon Anthony,Attaccante,Titolare,6.1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.333,0.333,3,1,3,1,0,0,0.059,0.413,0.207,1.788,0,0,1,0,1,0,3,0,0,-1.212,-1.212,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,44,44,0,0,0,0.813,13,1.0,4,4,0.769,10,13,16,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,1,0,3,0,0,1,1,0.0,0,0,0,0,1,22,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Woltemade Nick,Attaccante,Titolare,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,1,0,1,0,0,0,0.005,0.0,0.0,1.788,0,0,1,0,0,0,3,0,0,-1.212,-1.212,0.0,0,0,0,0,0,0,0,1.0,1,1,1.0,2,2,45,45,0,0,0,1.0,7,1.0,2,2,1.0,7,7,7,0,0,0,0,0,0,0,0,1.0,1,1,0,0,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,12,2
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Osula William,Attaccante,Subentrato,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5,0.5,2,1,2,1,0,0,0.033,0.0,0.0,1.068,0,0,0,0,1,0,0,0,0,1.068,1.068,0.0,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,14,14,0,0,0,1.0,1,1.0,1,1,1.0,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,5,1
Carabao Cup,SEMI FINALI,04.02.2026,Manchester City,Newcastle,Ospite,Newcastle,Wissa Yoane,Attaccante,Subentrato,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,0.333,0.333,3,1,3,1,0,0,0.0,0.122,0.0,1.068,0,0,0,1,1,0,0,0,0,1.068,1.068,0.0,0,0,0,0,0,0,0,1.0,2,2,0.0,0,0,45,45,0,1,0,1.0,3,0.0,0,0,1.0,3,3,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,1,0.0,0,0,0,0,1,8,1
