Competizione,Turno,Data,Casa,Ospite,Periodo,Minuto,Lato,Tipo evento,Giocatore,Punteggio dopo,ID partita,competizione,game_id,player_id
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,68',Ospite,Sostituzione - Entra,Krumrey J.,,GxEZ4SVj,DFB-Pokal,4623584,531637
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,72',Casa,Sostituzione - Esce,Gouras M.,,GxEZ4SVj,DFB-Pokal,4623584,278569
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,72',Casa,Sostituzione - Entra,Suljic A.,,GxEZ4SVj,DFB-Pokal,4623584,351242
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,72',Casa,Sostituzione - Esce,Kovacic O.,,GxEZ4SVj,DFB-Pokal,4623584,675923
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,72',Casa,Sostituzione - Entra,Jorg N.,,GxEZ4SVj,DFB-Pokal,4623584,829275
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,83',Casa,Sostituzione - Esce,Goncalves M.,,GxEZ4SVj,DFB-Pokal,4623584,914314
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,83',Casa,Sostituzione - Entra,Petermann J.,,GxEZ4SVj,DFB-Pokal,4623584,251341
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,83',Casa,Sostituzione - Esce,Littmann T.,,GxEZ4SVj,DFB-Pokal,4623584,604580
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,83',Casa,Sostituzione - Entra,Steinmetz T.,,GxEZ4SVj,DFB-Pokal,4623584,317749
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,85',Ospite,Sostituzione - Esce,Skrzybski S.,,GxEZ4SVj,DFB-Pokal,4623584,93827
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,85',Ospite,Sostituzione - Entra,Bernhardsson A.,,GxEZ4SVj,DFB-Pokal,4623584,633454
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,90+3',Casa,Cartellino Giallo,Ristl M.,,GxEZ4SVj,DFB-Pokal,4623584,170523
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,90+5',Ospite,Cartellino Giallo,Therkelsen J.,,GxEZ4SVj,DFB-Pokal,4623584,1027770
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,90+5',Ospite,Sostituzione - Esce,Therkelsen J.,,GxEZ4SVj,DFB-Pokal,4623584,1027770
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,90+5',Ospite,Sostituzione - Entra,Davidsen K.,,GxEZ4SVj,DFB-Pokal,4623584,802513
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,90+6',Ospite,Cartellino Giallo,Johansson C.,,GxEZ4SVj,DFB-Pokal,4623584,225043
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,90+10',Ospite,Gol,Bernhardsson A.,0-2,GxEZ4SVj,DFB-Pokal,4623584,633454
DFB-Pokal,1/32 FINALE,17.08.2025,Homburg,Kiel,2 Tempo,90+10',Ospite,Assist,Schwab S.,0-2,GxEZ4SVj,DFB-Pokal,4623584,79612
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,1 Tempo,35',Ospite,Cartellino Giallo,Conde A.,,KU61PHY2,DFB-Pokal,4623603,207580
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,46',Ospite,Sostituzione - Esce,Conde A.,,KU61PHY2,DFB-Pokal,4623603,207580
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,46',Ospite,Sostituzione - Entra,Sickinger C.,,KU61PHY2,DFB-Pokal,4623603,282163
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,63',Ospite,Sostituzione - Esce,Gunther L.,,KU61PHY2,DFB-Pokal,4623603,522245
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,63',Ospite,Sostituzione - Entra,Keidel F.,,KU61PHY2,DFB-Pokal,4623603,815322
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,63',Ospite,Sostituzione - Esce,Poreba L.,,KU61PHY2,DFB-Pokal,4623603,532169
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,63',Ospite,Sostituzione - Entra,Schmahl F.,,KU61PHY2,DFB-Pokal,4623603,604756
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,69',Casa,Sostituzione - Esce,Meier J.,,KU61PHY2,DFB-Pokal,4623603,379989
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,69',Casa,Sostituzione - Entra,Kolle N.,,KU61PHY2,DFB-Pokal,4623603,369881
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,69',Casa,Sostituzione - Esce,Kahvic A.,,KU61PHY2,DFB-Pokal,4623603,741816
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,69',Casa,Sostituzione - Entra,Besong P.,,KU61PHY2,DFB-Pokal,4623603,453783
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,71',Casa,Cartellino Giallo,Besong P.,,KU61PHY2,DFB-Pokal,4623603,453783
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,73',Ospite,Gol,Keidel F.,0-1,KU61PHY2,DFB-Pokal,4623603,815322
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,77',Casa,Sostituzione - Esce,Roser L.,,KU61PHY2,DFB-Pokal,4623603,115210
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,77',Casa,Sostituzione - Entra,Becker A.,,KU61PHY2,DFB-Pokal,4623603,324660
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,77',Casa,Sostituzione - Esce,Chessa D.,,KU61PHY2,DFB-Pokal,4623603,76630
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,77',Casa,Sostituzione - Entra,Castelle N. H.,,KU61PHY2,DFB-Pokal,4623603,908946
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,83',Casa,Cartellino Giallo,Mazagg L.,,KU61PHY2,DFB-Pokal,4623603,442308
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,84',Ospite,Sostituzione - Esce,Ebnoutalib Y.,,KU61PHY2,DFB-Pokal,4623603,692368
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,84',Ospite,Sostituzione - Entra,Schnellbacher L.,,KU61PHY2,DFB-Pokal,4623603,229991
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,87',Casa,Sostituzione - Esce,Seegert M.,,KU61PHY2,DFB-Pokal,4623603,119572
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,87',Casa,Sostituzione - Entra,Wenig M.,,KU61PHY2,DFB-Pokal,4623603,654872
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,90+2',Ospite,Sostituzione - Esce,Zimmerschied T.,,KU61PHY2,DFB-Pokal,4623603,337097
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,90+2',Ospite,Sostituzione - Entra,Feil M.,,KU61PHY2,DFB-Pokal,4623603,260008
DFB-Pokal,1/32 FINALE,17.08.2025,Ulm,Elversberg,2 Tempo,90+4',Casa,Cartellino Giallo,Boller J.,,KU61PHY2,DFB-Pokal,4623603,389079
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,1 Tempo,20',Ospite,Gol,Hack R.,0-1,04C2CAwH,DFB-Pokal,4623599,284010
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,1 Tempo,20',Ospite,Assist,Stoger K.,0-1,04C2CAwH,DFB-Pokal,4623599,106872
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,1 Tempo,32',Casa,Gol,Rohwedder S.,1-1,04C2CAwH,DFB-Pokal,4623599,375477
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,1 Tempo,32',Casa,Assist,Diop L.,1-1,04C2CAwH,DFB-Pokal,4623599,322330
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,1 Tempo,38',Ospite,Gol,Hack R.,1-2,04C2CAwH,DFB-Pokal,4623599,284010
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,1 Tempo,38',Ospite,Assist,Stoger K.,1-2,04C2CAwH,DFB-Pokal,4623599,106872
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,1 Tempo,40',Casa,Gol,Urban L.,2-2,04C2CAwH,DFB-Pokal,4623599,800768
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,2 Tempo,46',Ospite,Sostituzione - Esce,Diks K.,,04C2CAwH,DFB-Pokal,4623599,335209
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,2 Tempo,46',Ospite,Sostituzione - Entra,Chiarodia F. C.,,04C2CAwH,DFB-Pokal,4623599,724104
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,2 Tempo,62',Casa,Sostituzione - Esce,Hefele D.,,04C2CAwH,DFB-Pokal,4623599,784925
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,2 Tempo,62',Casa,Sostituzione - Entra,Lameyer S.,,04C2CAwH,DFB-Pokal,4623599,494356
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,2 Tempo,65',Casa,Cartellino Giallo,Diop L.,,04C2CAwH,DFB-Pokal,4623599,322330
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,2 Tempo,67',Casa,Cartellino Giallo,Tomic J.,,04C2CAwH,DFB-Pokal,4623599,166155
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,2 Tempo,68',Ospite,Gol,Elvedi N.,2-3,04C2CAwH,DFB-Pokal,4623599,192635
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,2 Tempo,68',Ospite,Assist,Honorat F.,2-3,04C2CAwH,DFB-Pokal,4623599,229006
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,2 Tempo,72',Casa,Cartellino Giallo,Urban L.,,04C2CAwH,DFB-Pokal,4623599,800768
DFB-Pokal,1/32 FINALE,17.08.2025,Delmenhorst,Monchengladbach,2 Tempo,73',Casa,Sostituzione - Esce,Diop L.,,04C2CAwH,DFB-Pokal,4623599,322330
