competizione,paese,turno,data,casa,ospite,gol_casa_90,gol_ospite_90,gol_casa_finale,gol_ospite_finale,rigori_casa,rigori_ospite,supplementari,gol_casa_dichiarato,gol_ospite_dichiarato,eventi_incompleti,divisione_casa,divisione_ospite,dentro_perimetro,arbitro,stadio,spettatori,allenatore_casa,allenatore_ospite,modulo_casa,modulo_ospite,game_id,competition_id,home_club_id,away_club_id,fonte,url,sigla_divisione_casa,sigla_divisione_ospite
FA Cup,EN,Third Round,2026-01-09,Port Vale FC,Fleetwood Town,1,0,1,0,,,False,1,0,False,3.0,3.0,True,Benjamin Speedie,Vale Park,3366.0,Jon Brady,Pete Wild,4-4-2,3-1-4-2,4788501,FAC,1211,11177,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788501,,
FA Cup,EN,Third Round,2026-01-09,Preston North End,Wigan Athletic,0,1,0,1,,,False,0,1,False,2.0,3.0,True,Oliver Langford,Deepdale,14366.0,Paul Heckingbottom,Ryan Lowe,3-4-3,3-4-2-1,4788502,FAC,466,1071,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788502,,
FA Cup,EN,Third Round,2026-01-09,Wrexham AFC,Nottingham Forest,3,3,3,3,4.0,3.0,False,7,6,False,2.0,1.0,True,Paul Tierney,STōK Cae Ras,10603.0,Phil Parkinson,Sean Dyche,3-4-2-1,4-2-3-1,4788497,FAC,1112,703,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788497,,
FA Cup,EN,Third Round,2026-01-10,Boreham Wood FC,Burton Albion,0,5,0,5,,,False,0,5,False,3.0,3.0,True,Andrew Humphries,Meadow Park,2201.0,Luke Garrard,Gary Bowyer,4-2-3-1,3-1-4-2,4788512,FAC,3867,2963,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788512,,
FA Cup,EN,Third Round,2026-01-10,Bristol City,Watford FC,5,1,5,1,,,False,5,1,False,2.0,2.0,True,Tom Reeves,Ashton Gate,13291.0,Gerhard Struber,Javi Gracia,3-4-2-1,4-2-3-1,4788519,FAC,698,1010,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788519,,
FA Cup,EN,Third Round,2026-01-10,Burnley FC,Millwall FC,5,1,5,1,,,False,5,1,False,1.0,2.0,True,Anthony Backhouse,Turf Moor,6856.0,Scott Parker,Alex Neil,4-2-3-1,4-2-3-1,4788508,FAC,1132,1028,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788508,,
FA Cup,EN,Third Round,2026-01-10,Cambridge United,Birmingham City,2,3,2,3,,,False,2,3,False,3.0,2.0,True,Matt Corlett,Cledara Abbey Stadium,6241.0,Neil Harris,Chris Davies,4-2-3-1,4-2-3-1,4788518,FAC,986,337,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788518,,
FA Cup,EN,Third Round,2026-01-10,Charlton Athletic,Chelsea FC,1,5,1,5,,,False,1,5,False,2.0,1.0,True,Chris Kavanagh,The Valley,26475.0,Nathan Jones,Liam Rosenior,3-1-4-2,4-2-3-1,4788524,FAC,358,631,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788524,,
FA Cup,EN,Third Round,2026-01-10,Cheltenham Town,Leicester City,0,2,0,2,,,False,0,2,False,3.0,2.0,True,James Linington,EV Charger Points Stadium,6677.0,Steve Cotterill,Martí Cifuentes,4-1-4-1,4-2-3-1,4788517,FAC,3371,1003,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788517,,
FA Cup,EN,Third Round,2026-01-10,Doncaster Rovers,Southampton FC,2,3,2,3,,,False,2,3,False,3.0,2.0,True,John Busby,Eco-Power Stadium,7671.0,Grant McCann,Tonda Eckert,4-1-4-1,4-2-3-1,4788500,FAC,2454,180,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788500,,
FA Cup,EN,Third Round,2026-01-10,Everton FC,Sunderland AFC,1,1,1,1,0.0,3.0,False,1,4,False,1.0,1.0,True,John Brooks,Hill Dickinson Stadium,51588.0,David Moyes,Régis Le Bris,4-2-3-1,4-2-3-1,4788507,FAC,29,289,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788507,,
FA Cup,EN,Third Round,2026-01-10,Fulham FC,Middlesbrough FC,3,1,3,1,,,False,3,1,False,1.0,2.0,True,Lewis Smith,Craven Cottage,20675.0,Marco Silva,Kim Hellberg,4-2-3-1,4-4-2 double 6,4788506,FAC,931,641,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788506,,
FA Cup,EN,Third Round,2026-01-10,Grimsby Town,Weston-super-Mare AFC,3,2,3,2,,,False,3,2,False,3.0,3.0,True,Martin Coy,Blundell Park,4851.0,David Artell,Scott Rogers,4-1-4-1,4-2-3-1,4788513,FAC,1034,3712,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788513,,
FA Cup,EN,Third Round,2026-01-10,Ipswich Town,Blackpool FC,2,1,2,1,,,False,2,1,False,2.0,3.0,True,Thomas Parsons,Portman Road,27527.0,Kieran McKenna,Ian Evatt,4-2-3-1,5-3-2,4788522,FAC,677,1181,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788522,,
FA Cup,EN,Third Round,2026-01-10,Macclesfield FC,Crystal Palace,2,1,2,1,,,False,2,1,False,3.0,1.0,True,Tim Robinson,Leasing.com Stadium,5348.0,John Rooney,Oliver Glasner,4-1-4-1,3-4-2-1,4788498,FAC,85287,873,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788498,,
FA Cup,EN,Third Round,2026-01-10,Manchester City,Exeter City,10,1,10,1,,,False,10,1,False,1.0,3.0,True,Adam Herczeg,Etihad Stadium,50705.0,Pep Guardiola,Gary Caldwell,4-1-4-1,3-4-2-1,4788503,FAC,281,6699,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788503,,
FA Cup,EN,Third Round,2026-01-10,Newcastle United,AFC Bournemouth,2,2,3,3,7.0,6.0,True,10,9,False,1.0,1.0,True,Thomas Bramall,St James' Park,51563.0,Eddie Howe,Andoni Iraola,4-2-3-1,4-2-3-1,4788515,FAC,762,989,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788515,,
FA Cup,EN,Third Round,2026-01-10,Sheffield Wednesday,Brentford FC,0,2,0,2,,,False,0,2,False,2.0,1.0,True,Josh Smith,Hillsborough,10642.0,Henrik Pedersen,Keith Andrews,5-3-2,4-2-3-1,4788505,FAC,1035,1148,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788505,,
FA Cup,EN,Third Round,2026-01-10,Stoke City,Coventry City,1,0,1,0,,,False,1,0,False,2.0,2.0,True,Tom Nield,bet365 Stadium,13894.0,Mark Robins,Frank Lampard,4-2-3-1,3-4-1-2,4788520,FAC,512,990,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788520,,
FA Cup,EN,Third Round,2026-01-10,Tottenham Hotspur,Aston Villa,1,2,1,2,,,False,1,2,False,1.0,1.0,True,Craig Pawson,Tottenham Hotspur Stadium,57718.0,Thomas Frank,Unai Emery,4-2-3-1,4-2-3-1,4788523,FAC,148,405,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788523,,
FA Cup,EN,Third Round,2026-01-10,Wolverhampton Wanderers,Shrewsbury Town,6,1,6,1,,,False,6,1,False,1.0,3.0,True,Stephen Martin,Molineux Stadium,24258.0,Rob Edwards,Michael Appleton,3-5-2,3-4-1-2,4788499,FAC,543,3054,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788499,,
FA Cup,EN,Third Round,2026-01-11,Derby County,Leeds United,1,3,1,3,,,False,1,3,False,2.0,1.0,True,Anthony Taylor,Pride Park Stadium,21741.0,John Eustace,Daniel Farke,4-4-1-1,3-4-1-2,4788525,FAC,22,399,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788525,,
FA Cup,EN,Third Round,2026-01-11,Hull City,Blackburn Rovers,0,0,0,0,4.0,3.0,False,4,3,False,2.0,2.0,True,Will Finnie,MKM Stadium,6627.0,Sergej Jakirovic,Valérien Ismaël,4-2-3-1,3-4-1-2,4788514,FAC,3008,164,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788514,,
FA Cup,EN,Third Round,2026-01-11,Manchester United,Brighton & Hove Albion,1,2,1,2,,,False,1,2,False,1.0,1.0,True,Simon Hooper,Old Trafford,73888.0,Darren Fletcher,Fabian Hürzeler,4-2-3-1,4-2-3-1,4788527,FAC,985,1237,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788527,,
FA Cup,EN,Third Round,2026-01-11,Norwich City,Walsall FC,5,1,5,1,,,False,5,1,False,2.0,3.0,True,Edward Duckworth,Carrow Road,19776.0,Philippe Clement,Mat Sadler,4-2-3-1,3-5-2 flat,4788509,FAC,1123,899,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788509,,
FA Cup,EN,Third Round,2026-01-11,Portsmouth FC,Arsenal FC,1,4,1,4,,,False,1,4,False,2.0,1.0,True,Tony Harrington,Fratton Park,20611.0,John Mousinho,Mikel Arteta,4-2-3-1,4-3-3 Attacking,4788526,FAC,1020,11,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788526,,
FA Cup,EN,Third Round,2026-01-11,Sheffield United,Mansfield Town,3,4,3,4,,,False,3,4,False,2.0,3.0,True,Gavin Ward,Bramall Lane,17514.0,Chris Wilder,Nigel Clough,4-4-2,3-4-3,4788521,FAC,350,3820,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788521,,
FA Cup,EN,Third Round,2026-01-11,Swansea City,West Bromwich Albion,1,1,2,2,5.0,6.0,True,7,8,False,2.0,2.0,True,Elliot Bell,Swansea.com Stadium,9981.0,Vítor Matos,James Morrison,4-1-4-1,4-4-2 double 6,4788510,FAC,2288,984,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788510,,
FA Cup,EN,Third Round,2026-01-11,West Ham United,Queens Park Rangers,1,1,2,1,,,True,2,1,False,1.0,2.0,True,Thomas Kirk,London Stadium,58669.0,Nuno Espírito Santo,Julien Stéphan,3-4-3,4-4-2,4788504,FAC,379,1039,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788504,,
FA Cup,EN,Third Round,2026-01-12,Liverpool FC,Barnsley FC,4,1,4,1,,,False,4,1,False,1.0,3.0,True,Farai Hallam,Anfield,60206.0,Arne Slot,Conor Hourihane,4-2-3-1,5-4-1,4788528,FAC,31,349,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788528,,
FA Cup,EN,Third Round,2026-01-20,Salford City,Swindon Town,3,2,3,2,,,False,3,2,False,3.0,3.0,True,Alex Chilowicz,The Peninsula Stadium,2215.0,Karl Robinson,Ian Holloway,3-1-4-2,4-2-3-1,4788511,FAC,34888,352,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4788511,,
FA Cup,EN,Fourth Round,2026-02-13,Hull City,Chelsea FC,0,4,0,4,,,False,0,4,False,2.0,1.0,True,Farai Hallam,MKM Stadium,24320.0,Sergej Jakirovic,Liam Rosenior,3-4-2-1,4-2-3-1,4808360,FAC,3008,631,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808360,,
FA Cup,EN,Fourth Round,2026-02-13,Wrexham AFC,Ipswich Town,1,0,1,0,,,False,1,0,False,2.0,2.0,True,Benjamin Speedie,STōK Cae Ras,10496.0,Phil Parkinson,Kieran McKenna,3-4-2-1,4-2-3-1,4808361,FAC,1112,677,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808361,,
FA Cup,EN,Fourth Round,2026-02-14,Aston Villa,Newcastle United,1,3,1,3,,,False,1,3,False,1.0,1.0,True,Chris Kavanagh,Villa Park,42101.0,Unai Emery,Eddie Howe,4-2-3-1,4-3-3 Attacking,4808368,FAC,405,762,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808368,,
FA Cup,EN,Fourth Round,2026-02-14,Burnley FC,Mansfield Town,1,2,1,2,,,False,1,2,False,1.0,3.0,True,Gavin Ward,Turf Moor,11914.0,Scott Parker,Nigel Clough,4-2-3-1,3-4-2-1,4808363,FAC,1132,3820,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808363,,
FA Cup,EN,Fourth Round,2026-02-14,Burton Albion,West Ham United,0,0,0,1,,,True,0,1,False,3.0,1.0,True,Lewis Smith,Pirelli Stadium,6514.0,Gary Bowyer,Nuno Espírito Santo,3-4-1-2,3-4-3,4808362,FAC,2963,379,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808362,,
FA Cup,EN,Fourth Round,2026-02-14,Liverpool FC,Brighton & Hove Albion,3,0,3,0,,,False,3,0,False,1.0,1.0,True,Stuart Attwell,Anfield,60227.0,Arne Slot,Fabian Hürzeler,4-2-3-1,4-2-3-1,4808369,FAC,31,1237,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808369,,
FA Cup,EN,Fourth Round,2026-02-14,Manchester City,Salford City,2,0,2,0,,,False,2,0,False,1.0,3.0,True,Matthew Donohue,Etihad Stadium,46774.0,Pep Guardiola,Karl Robinson,4-2-3-1,3-5-2 flat,4808364,FAC,281,34888,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808364,,
FA Cup,EN,Fourth Round,2026-02-14,Norwich City,West Bromwich Albion,3,1,3,1,,,False,3,1,False,2.0,2.0,True,Tom Reeves,Carrow Road,25538.0,Philippe Clement,Eric Ramsay,4-2-3-1,4-4-2,4808365,FAC,1123,984,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808365,,
FA Cup,EN,Fourth Round,2026-02-14,Southampton FC,Leicester City,1,1,2,1,,,True,2,1,False,2.0,2.0,True,Matt Corlett,St Mary's Stadium,17359.0,Tonda Eckert,Andy King,4-2-3-1,4-2-3-1,4808367,FAC,180,1003,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808367,,
FA Cup,EN,Fourth Round,2026-02-15,Arsenal FC,Wigan Athletic,4,0,4,0,,,False,4,0,False,1.0,3.0,True,Tim Robinson,Emirates Stadium,59996.0,Mikel Arteta,Graham Barrow,4-2-3-1,3-4-2-1,4808374,FAC,11,1071,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808374,,
FA Cup,EN,Fourth Round,2026-02-15,Birmingham City,Leeds United,1,1,1,1,2.0,4.0,False,3,5,False,2.0,1.0,True,Paul Tierney,St. Andrew’s @ Knighthead Park,28035.0,Chris Davies,Daniel Farke,4-2-3-1,3-4-2-1,4808370,FAC,337,399,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808370,,
FA Cup,EN,Fourth Round,2026-02-15,Grimsby Town,Wolverhampton Wanderers,0,1,0,1,,,False,0,1,False,3.0,1.0,True,Samuel Barrott,Blundell Park,8594.0,David Artell,Rob Edwards,4-1-4-1,3-5-2 flat,4808371,FAC,1034,543,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808371,,
FA Cup,EN,Fourth Round,2026-02-15,Oxford United,Sunderland AFC,0,1,0,1,,,False,0,1,False,2.0,1.0,True,Thomas Kirk,Kassam Stadium,9879.0,Matt Bloomfield,Régis Le Bris,4-2-3-1,4-1-4-1,4808372,FAC,988,289,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808372,,
FA Cup,EN,Fourth Round,2026-02-15,Stoke City,Fulham FC,1,2,1,2,,,False,1,2,False,2.0,1.0,True,Josh Smith,bet365 Stadium,14871.0,Mark Robins,Marco Silva,4-2-3-1,4-2-3-1,4808373,FAC,512,931,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808373,,
FA Cup,EN,Fourth Round,2026-02-16,Macclesfield FC,Brentford FC,0,1,0,1,,,False,0,1,False,3.0,1.0,True,Darren England,Leasing.com Stadium,5348.0,John Rooney,Keith Andrews,4-1-4-1,4-2-3-1,4808375,FAC,85287,1148,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808375,,
FA Cup,EN,Fourth Round,2026-03-03,Port Vale FC,Bristol City,0,0,1,0,,,True,1,0,False,3.0,2.0,True,Elliot Bell,Vale Park,4611.0,Jon Brady,Gerhard Struber,3-4-2-1,3-4-2-1,4808366,FAC,1211,698,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4808366,,
FA Cup,EN,Round of 16,2026-03-06,Wolverhampton Wanderers,Liverpool FC,1,3,1,3,,,False,1,3,False,1.0,1.0,True,Farai Hallam,Molineux Stadium,29881.0,Rob Edwards,Arne Slot,3-5-2 flat,4-2-3-1,4827502,FAC,543,31,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4827502,,
FA Cup,EN,Round of 16,2026-03-07,Mansfield Town,Arsenal FC,1,2,1,2,,,False,1,2,False,3.0,1.0,True,Thomas Bramall,One Call Stadium,9260.0,Nigel Clough,Mikel Arteta,3-5-2 flat,3-1-4-2,4827505,FAC,3820,11,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4827505,,
FA Cup,EN,Round of 16,2026-03-07,Newcastle United,Manchester City,1,3,1,3,,,False,1,3,False,1.0,1.0,True,Samuel Barrott,St James' Park,51109.0,Eddie Howe,Pep Guardiola,4-2-3-1,4-2-3-1,4827501,FAC,762,281,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4827501,,
FA Cup,EN,Round of 16,2026-03-07,Wrexham AFC,Chelsea FC,2,2,2,4,,,True,2,4,False,2.0,1.0,True,Peter Bankes,STōK Cae Ras,10556.0,Phil Parkinson,Liam Rosenior,3-4-2-1,3-4-2-1,4827503,FAC,1112,631,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4827503,,
FA Cup,EN,Round of 16,2026-03-08,Fulham FC,Southampton FC,0,1,0,1,,,False,0,1,False,1.0,2.0,True,Jarred Gillett,Craven Cottage,21974.0,Marco Silva,Tonda Eckert,4-2-3-1,4-2-3-1,4827506,FAC,931,180,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4827506,,
FA Cup,EN,Round of 16,2026-03-08,Leeds United,Norwich City,3,0,3,0,,,False,3,0,False,1.0,2.0,True,Darren England,Elland Road,36313.0,Daniel Farke,Philippe Clement,4-2-3-1,4-2-3-1,4827507,FAC,399,1123,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4827507,,
FA Cup,EN,Round of 16,2026-03-08,Port Vale FC,Sunderland AFC,1,0,1,0,,,False,1,0,False,3.0,1.0,True,Anthony Taylor,Vale Park,10685.0,Jon Brady,Régis Le Bris,5-4-1,4-2-3-1,4827508,FAC,1211,289,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4827508,,
FA Cup,EN,Round of 16,2026-03-09,West Ham United,Brentford FC,2,2,2,2,5.0,3.0,False,7,5,False,1.0,1.0,True,Andrew Madley,London Stadium,48570.0,Nuno Espírito Santo,Keith Andrews,4-2-3-1,4-2-3-1,4827504,FAC,379,1148,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4827504,,
FA Cup,EN,Quarter-Finals,2026-04-04,Chelsea FC,Port Vale FC,7,0,7,0,,,False,7,0,False,1.0,3.0,True,Farai Hallam,Stamford Bridge,38375.0,Liam Rosenior,Jon Brady,4-2-3-1,5-3-2,4844307,FAC,631,1211,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4844307,,
FA Cup,EN,Quarter-Finals,2026-04-04,Manchester City,Liverpool FC,4,0,4,0,,,False,4,0,False,1.0,1.0,True,Michael Oliver,Etihad Stadium,50754.0,Pep Guardiola,Arne Slot,4-2-3-1,4-4-2 double 6,4844306,FAC,281,31,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4844306,,
FA Cup,EN,Quarter-Finals,2026-04-04,Southampton FC,Arsenal FC,2,1,2,1,,,False,2,1,False,2.0,1.0,True,Samuel Barrott,St Mary's Stadium,31067.0,Tonda Eckert,Mikel Arteta,4-2-3-1,4-2-3-1,4844308,FAC,180,11,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4844308,,
FA Cup,EN,Quarter-Finals,2026-04-05,West Ham United,Leeds United,2,2,2,2,2.0,4.0,False,4,6,False,1.0,1.0,True,Craig Pawson,London Stadium,62260.0,Nuno Espírito Santo,Daniel Farke,4-2-3-1,3-4-2-1,4844309,FAC,379,399,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4844309,,
FA Cup,EN,Semi-Finals,2026-04-25,Manchester City,Southampton FC,2,1,2,1,,,False,2,1,False,1.0,2.0,True,Craig Pawson,Etihad Stadium,70053.0,Pep Guardiola,Tonda Eckert,4-3-2-1,5-4-1,4859279,FAC,281,180,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4859279,,
FA Cup,EN,Semi-Finals,2026-04-26,Chelsea FC,Leeds United,1,0,1,0,,,False,1,0,False,1.0,1.0,True,Jarred Gillett,Wembley Stadium,82542.0,Calum McFarlane,Daniel Farke,4-2-3-1,3-4-2-1,4859278,FAC,631,399,player-scores,https://www.transfermarkt.co.uk/spielbericht/index/spielbericht/4859278,,
FA Cup,EN,Final,2026-05-16,Chelsea,Manchester City,,,0,1,,,,0,1,False,1.0,1.0,True,Darren England (South Yorkshire),Wembley Stadium,83337,,,,,,FAC,,,wikipedia-en,,,
