competizione,turno,data,squadra,club_id,nome_diretta,player_id,metodo,gruppo,numero,ruolo,id_diretta,game_id
FA Cup,3° turno,2026-01-10,Crystal Palace,873,Pino Y.,568157,nome,Titolare,10.0,,4S3fD3PF,4788498.0
FA Cup,3° turno,2026-01-10,Crystal Palace,873,Uche C.,1124005,nome,Titolare,12.0,,4S3fD3PF,4788498.0
FA Cup,3° turno,2026-01-10,Crystal Palace,873,Benamar D.,1285021,nome,Panchina,72.0,,4S3fD3PF,4788498.0
FA Cup,3° turno,2026-01-10,Crystal Palace,873,Casey B.,1172646,nome,Panchina,73.0,,4S3fD3PF,4788498.0
FA Cup,3° turno,2026-01-10,Crystal Palace,873,Henderson D.,258919,nome,Panchina,1.0,Portiere,4S3fD3PF,4788498.0
FA Cup,3° turno,2026-01-10,Crystal Palace,873,Hughes W.,207014,nome,Panchina,19.0,,4S3fD3PF,4788498.0
FA Cup,3° turno,2026-01-10,Crystal Palace,873,Johnson B.,470607,nome,Panchina,11.0,,4S3fD3PF,4788498.0
FA Cup,3° turno,2026-01-10,Crystal Palace,873,King G.,1045118,nome,Panchina,60.0,,4S3fD3PF,4788498.0
FA Cup,3° turno,2026-01-10,Crystal Palace,873,Lacroix M.,434224,nome,Panchina,5.0,,4S3fD3PF,4788498.0
FA Cup,3° turno,2026-01-10,Crystal Palace,873,Marsh Z.,1004679,nome,Panchina,63.0,,4S3fD3PF,4788498.0
FA Cup,3° turno,2026-01-10,Crystal Palace,873,Mitchell T.,730893,nome,Panchina,3.0,,4S3fD3PF,4788498.0
FA Cup,3° turno,2026-01-10,Wolves,543,Johnstone S.,110864,nome,Titolare,31.0,Portiere,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Doherty M.,171679,nome,Titolare,2.0,Capitano,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Bueno S.,438001,nome,Titolare,4.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Krejci L.,345911,nome,Titolare,37.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Tchatchoua J.,848509,nome,Titolare,38.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Arias J.,588989,nome,Titolare,10.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Andre,800176,nome,Titolare,7.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Joao Gomes,735570,nome,Titolare,8.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Wolfe D.,661427,nome,Titolare,6.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Hwang Hee-Chan,292246,nome,Titolare,11.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Larsen J.,429983,nome,Titolare,9.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Arokodare T.,683571,nome,Panchina,14.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Bentley D.,136401,nome,Panchina,25.0,Portiere,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Bueno H.,698678,nome,Panchina,3.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Chirewa T.,724783,nome,Panchina,23.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Gomes R.,667121,nome,Panchina,21.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Lopez F.,1064471,nome,Panchina,28.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Mane M.,1230661,nome,Panchina,36.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Mosquera Y.,716276,nome,Panchina,15.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Wolves,543,Pedro Lima,1193867,nome,Panchina,17.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Harrison E.,1013690,nome,Titolare,1.0,Portiere,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Anderson T.,128828,nome,Titolare,4.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Hoole L.,698895,nome,Titolare,2.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Boyle W.,247400,nome,Titolare,5.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Kabia I.,964561,nome,Titolare,20.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Perry T.,502073,nome,Titolare,14.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Ruffels J.,176632,nome,Titolare,25.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Clucas S.,122223,nome,Titolare,6.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,McDermott T.,1037996,nome,Titolare,7.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Marquis J.,130395,nome,Titolare,27.0,Capitano,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Morgan I.,966671,nome,Titolare,19.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Aneke Ch.,122694,nome,Panchina,15.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Benning M.,210545,nome,Panchina,3.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Brook W.,805895,nome,Panchina,12.0,Portiere,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,England I.,1399959,nome,Panchina,38.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Gray W.,1441310,nome,Panchina,43.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Lloyd G.,532192,nome,Panchina,9.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Loughran J.,1083836,nome,Panchina,42.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Samuel-Ogunsuyi T.,1081159,nome,Panchina,21.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Shrewsbury,3054,Stewart C.,1296813,nome,Panchina,24.0,,xv5vnRQG,4788499.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Day J.,104564,nome,Titolare,1.0,Portiere,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Tomkinson J.,696762,nome,Titolare,27.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Cundy R.,379711,nome,Titolare,6.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Wilson J.,48098,nome,Titolare,5.0,Capitano,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Nurse G.,633129,nome,Titolare,21.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Stevenson B.,375044,nome,Titolare,26.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Martin J.,547534,nome,Titolare,16.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Young L.,175828,nome,Titolare,8.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Kinsella L.,334050,nome,Titolare,4.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Thomas J.,1165670,nome,Titolare,11.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Bickerstaff J.,705159,nome,Titolare,20.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Backwell T.,875813,nome,Panchina,28.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Diallo M.,1337176,nome,Panchina,41.0,Portiere,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Harmon G.,504543,nome,Panchina,3.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Miller G.,414892,nome,Panchina,10.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Obieri S.,1201243,nome,Panchina,39.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Power D.,683670,nome,Panchina,12.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Sohna H.,575210,nome,Panchina,25.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Taylor T.,1099929,nome,Panchina,15.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Cheltenham,3371,Willcox F.,1072526,nome,Panchina,30.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Begovic A.,33873,nome,Titolare,31.0,Portiere,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Aluko O.,1135364,nome,Titolare,56.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Nelson B.,714458,nome,Titolare,4.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Vestergaard J.,99331,nome,Titolare,23.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Thomas L.,505194,nome,Titolare,33.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Choudhury H.,341501,nome,Titolare,17.0,Capitano,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Skipp O.,406638,nome,Titolare,22.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Thomas S.,670855,nome,Titolare,39.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Page L.,1078155,nome,Titolare,25.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Mavididi S.,340328,nome,Titolare,10.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Daka P.,365172,nome,Titolare,20.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Ayew J.,108354,nome,Panchina,9.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,De Cordova-Reid B.,186186,nome,Panchina,14.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Evans J.,1171764,nome,Panchina,65.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,James J.,667517,nome,Panchina,6.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Marcal W.,670988,nome,Panchina,27.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Monga J.,1245948,nome,Panchina,28.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Okoli C.,461833,nome,Panchina,5.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Pereira R.,215876,nome,Panchina,21.0,,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Leicester,1003,Vieites F.,551182,nome,Panchina,13.0,Portiere,2LjdZmsB,4788517.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Ramsdale A.,427568,nome,Titolare,32.0,Portiere,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Trippier K.,95810,nome,Titolare,2.0,Capitano,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Thiaw M.,521964,nome,Titolare,12.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Botman S.,361093,nome,Titolare,4.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Livramento V.,503981,eliminazione,Titolare,21.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Tonali S.,397033,nome,Titolare,8.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Ramsey J.,503749,nome,Titolare,41.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Willock J.,340329,nome,Titolare,28.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Woltemade N.,455661,nome,Titolare,27.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Barnes H.,398065,nome,Titolare,11.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Wissa Y.,388165,nome,Titolare,9.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Alabi A.,1146664,nome,Panchina,85.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Bruno Guimaraes,520624,nome,Panchina,39.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Gordon A.,503733,nome,Panchina,10.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Hall L.,670858,nome,Panchina,3.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Joelinton,333241,nome,Panchina,7.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Miley L.,922769,nome,Panchina,67.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Murphy A.,900601,nome,Panchina,37.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Neave S.,1071818,nome,Panchina,62.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Newcastle,762,Pope N.,192080,nome,Panchina,1.0,Portiere,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Petrovic D.,465555,nome,Titolare,1.0,Portiere,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Smith A.,61841,nome,Titolare,15.0,Capitano,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Hill J.,611793,nome,Titolare,23.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Diakite B.,463605,nome,Titolare,18.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Soler J.,1009658,nome,Titolare,6.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Cook L.,249089,nome,Titolare,4.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Scott A.,855256,nome,Titolare,8.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Brooks D.,277033,nome,Titolare,7.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Kroupi E. J.,955357,nome,Titolare,22.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Adli A.,532776,nome,Titolare,21.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Unal E.,251106,nome,Titolare,26.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Dacosta M.,1323654,nome,Panchina,51.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Evanilson,711337,nome,Panchina,9.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Forster F.,52570,nome,Panchina,17.0,Portiere,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Jimenez A.,741257,nome,Panchina,20.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Milosavljevic V.,989112,nome,Panchina,44.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Rees-Dottin R.,1089802,nome,Panchina,50.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Senesi M.,469781,nome,Panchina,5.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Tavernier M.,399434,nome,Panchina,16.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Bournemouth,989,Truffert A.,654539,nome,Panchina,3.0,,K4ewNJil,4788515.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Trafford J.,566799,nome,Titolare,1.0,Portiere,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Lewis R.,701057,nome,Titolare,82.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Khusanov A.,763079,nome,Titolare,45.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Alleyne M.,843595,nome,Titolare,68.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Ake N.,177476,nome,Titolare,6.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Rodri,357565,nome,Titolare,16.0,Capitano,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,McAidoo R.,1187640,nome,Titolare,56.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Cherki R.,607223,nome,Titolare,10.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Reijnders T.,460939,nome,Titolare,4.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Semenyo A.,583255,nome,Titolare,42.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Haaland E.,418560,nome,Titolare,9.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Doku J.,486049,nome,Panchina,11.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Donnarumma G.,315858,nome,Panchina,25.0,Portiere,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Foden P.,406635,nome,Panchina,47.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Mfuni S.,1049020,nome,Panchina,91.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Mukasa D.,1047280,nome,Panchina,63.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Nico,466805,nome,Panchina,14.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Nunes M.,601883,nome,Panchina,27.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,O'Reilly N.,743413,nome,Panchina,33.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Manchester City,281,Silva B.,241641,nome,Panchina,20.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Whitworth J.,670840,nome,Titolare,1.0,Portiere,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Turns E.,580809,nome,Titolare,4.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Fitzwater J.,342047,nome,Titolare,5.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Woodhouse L.,926307,nome,Titolare,20.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Niskanen I.,268606,nome,Titolare,14.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Doyle-Hayes J.,340921,nome,Titolare,31.0,Capitano,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Brierley E.,718250,nome,Titolare,6.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Oakes L.,1186528,nome,Titolare,34.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Cole R.,432179,nome,Titolare,12.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Aitchison J.,344589,nome,Titolare,10.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Wareham J.,735140,nome,Titolare,9.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Birch G.,1337026,nome,Panchina,42.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Bycroft J.,506230,nome,Panchina,23.0,Portiere,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Cox S.,811292,nome,Panchina,19.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Dean T.,1091444,nome,Panchina,33.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Francis E.,332327,nome,Panchina,8.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Higgins A.,922476,nome,Panchina,17.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Magennis J.,63223,nome,Panchina,27.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,McMillan J.,347617,nome,Panchina,2.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Exeter,6699,Mendes C.,588412,nome,Panchina,7.0,,YuauwWsn,4788503.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Charles P.,861600,nome,Titolare,1.0,Portiere,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Fusire S.,969140,nome,Titolare,4.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Emery J.,1224170,nome,Titolare,32.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Otegbayo G.,1198023,nome,Titolare,22.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,McGhee C.,1088573,nome,Titolare,28.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Alao Y.,1353029,nome,Titolare,33.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Shipston R.,871160,nome,Titolare,20.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Thornton J.,969142,nome,Titolare,37.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Ingelsson S.,321079,nome,Titolare,8.0,Capitano,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,McNeill C.,614262,nome,Titolare,17.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Cadamarteri B.,871170,nome,Titolare,18.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Grainger W.,1122295,nome,Panchina,31.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Johnson R.,1099687,nome,Panchina,27.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Kay J.,1491424,nome,Panchina,42.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Lowe J.,239949,nome,Panchina,9.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Moses D.,1099500,nome,Panchina,40.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Onukwuli F.,1298435,nome,Panchina,41.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Palmer L.,137149,nome,Panchina,2.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Redmond N.,129078,nome,Panchina,15.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Sheffield Wed,1035,Stretch L.,1122667,nome,Panchina,25.0,Portiere,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Valdimarsson H. R.,488935,nome,Titolare,12.0,Portiere,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Hickey A.,591949,nome,Titolare,2.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,van den Berg S.,541231,nome,Titolare,4.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Pinnock E.,442248,nome,Titolare,5.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Henry R.,339556,nome,Titolare,3.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Jensen M.,319859,nome,Titolare,8.0,Capitano,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Henderson J.,61651,nome,Titolare,6.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Donovan R.,1091562,nome,Titolare,45.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Damsgaard M.,540941,nome,Titolare,24.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Nelson R.,340325,nome,Titolare,11.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Lewis-Potter K.,644401,nome,Titolare,23.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Ajer K.,328658,nome,Panchina,20.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Arthur B.,1144158,nome,Panchina,43.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Collins N.,469050,nome,Panchina,22.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Eyestone J.,1008553,nome,Panchina,41.0,Portiere,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Gustavo Nunes,1086375,nome,Panchina,39.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Janelt V.,270171,nome,Panchina,27.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Kayode M.,823486,nome,Panchina,33.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Konak Y. E.,1141628,nome,Panchina,26.0,,hjVzS5Zp,4788505.0
FA Cup,3° turno,2026-01-10,Brentford,1148,Yarmolyuk Y.,717411,nome,Panchina,18.0,,hjVzS5Zp,4788505.0
