season,team,date,competition,home_away,opponent
1617,Monaco,2016-11-26,Ligue 1 2016-17,H,Marseille
1617,Montpellier,2016-11-26,Ligue 1 2016-17,H,AS Nancy Lorraine
1617,Nantes,2016-11-26,Ligue 1 2016-17,H,Lille
1617,Angers,2016-11-27,Ligue 1 2016-17,H,St Etienne
1617,Lyon,2016-11-27,Ligue 1 2016-17,H,Paris SG
1617,Nice,2016-11-27,Ligue 1 2016-17,H,SC Bastia
1617,Paris SG,2016-11-27,Ligue 1 2016-17,A,Lyon
1617,St Etienne,2016-11-27,Ligue 1 2016-17,A,Angers
1617,Reims,2016-11-28,Ligue 2,H,Chamois Niortais
1617,Ajaccio,2016-11-29,Ligue 2,H,Amiens
1617,Amiens,2016-11-29,Ligue 2,A,Ajaccio
1617,Auxerre,2016-11-29,Ligue 2,H,Nimes
1617,Brest,2016-11-29,Ligue 2,H,Troyes
1617,Caen,2016-11-29,Ligue 1 2016-17,A,Lille
1617,Clermont,2016-11-29,Ligue 2,H,Tours FC
1617,Dijon,2016-11-29,Ligue 1 2016-17,H,Monaco
1617,Le Havre,2016-11-29,Ligue 2,H,Strasbourg
1617,Lens,2016-11-29,Ligue 2,A,Stade Lavallois
1617,Lille,2016-11-29,Ligue 1 2016-17,H,Caen
1617,Lorient,2016-11-29,Ligue 1 2016-17,H,Rennes
1617,Monaco,2016-11-29,Ligue 1 2016-17,A,Dijon
1617,Nimes,2016-11-29,Ligue 2,A,Auxerre
1617,Rennes,2016-11-29,Ligue 1 2016-17,A,Lorient
1617,Strasbourg,2016-11-29,Ligue 2,A,Le Havre
1617,Troyes,2016-11-29,Ligue 2,A,Brest
1617,Angers,2016-11-30,Ligue 1 2016-17,A,Paris SG
1617,Bordeaux,2016-11-30,Ligue 1 2016-17,A,SC Bastia
1617,Guingamp,2016-11-30,Ligue 1 2016-17,H,Nice
1617,Lyon,2016-11-30,Ligue 1 2016-17,A,Nantes
1617,Marseille,2016-11-30,Ligue 1 2016-17,A,St Etienne
1617,Metz,2016-11-30,Ligue 1 2016-17,A,AS Nancy Lorraine
1617,Montpellier,2016-11-30,Ligue 1 2016-17,A,Toulouse
1617,Nantes,2016-11-30,Ligue 1 2016-17,H,Lyon
1617,Nice,2016-11-30,Ligue 1 2016-17,A,Guingamp
1617,Paris SG,2016-11-30,Ligue 1 2016-17,H,Angers
1617,St Etienne,2016-11-30,Ligue 1 2016-17,H,Marseille
1617,Toulouse,2016-11-30,Ligue 1 2016-17,H,Montpellier
1617,Caen,2016-12-02,Ligue 1 2016-17,H,Dijon
1617,Dijon,2016-12-02,Ligue 1 2016-17,A,Caen
1617,Angers,2016-12-03,Ligue 1 2016-17,H,Lorient
1617,Bordeaux,2016-12-03,Ligue 1 2016-17,H,Lille
1617,Guingamp,2016-12-03,Ligue 1 2016-17,H,Nantes
1617,Lille,2016-12-03,Ligue 1 2016-17,A,Bordeaux
1617,Lorient,2016-12-03,Ligue 1 2016-17,A,Angers
1617,Monaco,2016-12-03,Ligue 1 2016-17,H,SC Bastia
1617,Montpellier,2016-12-03,Ligue 1 2016-17,H,Paris SG
1617,Nantes,2016-12-03,Ligue 1 2016-17,A,Guingamp
1617,Paris SG,2016-12-03,Ligue 1 2016-17,A,Montpellier
1617,Marseille,2016-12-04,Ligue 1 2016-17,H,AS Nancy Lorraine
1617,Nice,2016-12-04,Ligue 1 2016-17,H,Toulouse
1617,Rennes,2016-12-04,Ligue 1 2016-17,H,St Etienne
1617,St Etienne,2016-12-04,Ligue 1 2016-17,A,Rennes
1617,Toulouse,2016-12-04,Ligue 1 2016-17,A,Nice
1617,Ajaccio,2016-12-09,Ligue 2,A,Gazélec FC Ajaccio
1617,Amiens,2016-12-09,Ligue 2,H,FC Sochaux
1617,Auxerre,2016-12-09,Ligue 2,A,Troyes
1617,Brest,2016-12-09,Ligue 2,A,Nimes
1617,Clermont,2016-12-09,Ligue 2,A,FC Bourg-Péronnas
1617,Le Havre,2016-12-09,Ligue 2,A,Chamois Niortais
1617,Nimes,2016-12-09,Ligue 2,H,Brest
1617,Troyes,2016-12-09,Ligue 2,H,Auxerre
1617,Angers,2016-12-10,Ligue 1 2016-17,A,AS Nancy Lorraine
1617,Bordeaux,2016-12-10,Ligue 1 2016-17,H,Monaco
1617,Dijon,2016-12-10,Ligue 1 2016-17,H,Marseille
1617,Lens,2016-12-10,Ligue 2,A,Strasbourg
1617,Lille,2016-12-10,Ligue 1 2016-17,H,Montpellier
1617,Lorient,2016-12-10,Ligue 1 2016-17,A,Toulouse
1617,Marseille,2016-12-10,Ligue 1 2016-17,A,Dijon
1617,Metz,2016-12-10,Ligue 1 2016-17,A,SC Bastia
1617,Monaco,2016-12-10,Ligue 1 2016-17,A,Bordeaux
1617,Montpellier,2016-12-10,Ligue 1 2016-17,A,Lille
1617,Strasbourg,2016-12-10,Ligue 2,H,Lens
1617,Toulouse,2016-12-10,Ligue 1 2016-17,H,Lorient
1617,Guingamp,2016-12-11,Ligue 1 2016-17,A,St Etienne
1617,Lyon,2016-12-11,Ligue 1 2016-17,H,Rennes
1617,Nice,2016-12-11,Ligue 1 2016-17,A,Paris SG
1617,Paris SG,2016-12-11,Ligue 1 2016-17,H,Nice
1617,Rennes,2016-12-11,Ligue 1 2016-17,A,Lyon
1617,St Etienne,2016-12-11,Ligue 1 2016-17,H,Guingamp
1617,Reims,2016-12-12,Ligue 2,A,US Orléans
1617,Ajaccio,2016-12-16,Ligue 2,H,Nimes
1617,Amiens,2016-12-16,Ligue 2,A,Stade Lavallois
1617,Angers,2016-12-16,Ligue 1 2016-17,H,Nantes
1617,Auxerre,2016-12-16,Ligue 2,H,Valenciennes FC
1617,Brest,2016-12-16,Ligue 2,H,FC Bourg-Péronnas
1617,Clermont,2016-12-16,Ligue 2,H,US Orléans
1617,Le Havre,2016-12-16,Ligue 2,H,Tours FC
1617,Nantes,2016-12-16,Ligue 1 2016-17,A,Angers
1617,Nimes,2016-12-16,Ligue 2,A,Ajaccio
1617,Strasbourg,2016-12-16,Ligue 2,H,Chamois Niortais
1617,Bordeaux,2016-12-17,Ligue 1 2016-17,A,Montpellier
1617,Guingamp,2016-12-17,Ligue 1 2016-17,H,Paris SG
1617,Lens,2016-12-17,Ligue 2,H,Gazélec FC Ajaccio
1617,Lorient,2016-12-17,Ligue 1 2016-17,H,St Etienne
1617,Montpellier,2016-12-17,Ligue 1 2016-17,H,Bordeaux
1617,Paris SG,2016-12-17,Ligue 1 2016-17,A,Guingamp
1617,Rennes,2016-12-17,Ligue 1 2016-17,H,SC Bastia
1617,St Etienne,2016-12-17,Ligue 1 2016-17,A,Lorient
1617,Toulouse,2016-12-17,Ligue 1 2016-17,H,AS Nancy Lorraine
1617,Caen,2016-12-18,Ligue 1 2016-17,H,Metz
1617,Dijon,2016-12-18,Ligue 1 2016-17,A,Nice
1617,Lille,2016-12-18,Ligue 1 2016-17,A,Marseille
1617,Lyon,2016-12-18,Ligue 1 2016-17,A,Monaco
1617,Marseille,2016-12-18,Ligue 1 2016-17,H,Lille
1617,Metz,2016-12-18,Ligue 1 2016-17,A,Caen
1617,Monaco,2016-12-18,Ligue 1 2016-17,H,Lyon
1617,Nice,2016-12-18,Ligue 1 2016-17,H,Dijon
1617,Reims,2016-12-19,Ligue 2,H,Troyes
1617,Troyes,2016-12-19,Ligue 2,A,Reims
1617,Angers,2016-12-21,Ligue 1 2016-17,A,Lyon
1617,Bordeaux,2016-12-21,Ligue 1 2016-17,H,Nice
1617,Caen,2016-12-21,Ligue 1 2016-17,A,Monaco
1617,Dijon,2016-12-21,Ligue 1 2016-17,H,Toulouse
1617,Guingamp,2016-12-21,Ligue 1 2016-17,A,Metz
1617,Lille,2016-12-21,Ligue 1 2016-17,H,Rennes
1617,Lorient,2016-12-21,Ligue 1 2016-17,A,Paris SG
1617,Lyon,2016-12-21,Ligue 1 2016-17,H,Angers
1617,Marseille,2016-12-21,Ligue 1 2016-17,A,SC Bastia
1617,Metz,2016-12-21,Ligue 1 2016-17,H,Guingamp
1617,Monaco,2016-12-21,Ligue 1 2016-17,H,Caen
1617,Montpellier,2016-12-21,Ligue 1 2016-17,A,Nantes
1617,Nantes,2016-12-21,Ligue 1 2016-17,H,Montpellier
1617,Nice,2016-12-21,Ligue 1 2016-17,A,Bordeaux
1617,Paris SG,2016-12-21,Ligue 1 2016-17,H,Lorient
1617,Rennes,2016-12-21,Ligue 1 2016-17,A,Lille
1617,St Etienne,2016-12-21,Ligue 1 2016-17,H,AS Nancy Lorraine
1617,Toulouse,2016-12-21,Ligue 1 2016-17,A,Dijon
1617,Ajaccio,2017-01-13,Ligue 2,A,Troyes
1617,Auxerre,2017-01-13,Ligue 2,A,Gazélec FC Ajaccio
1617,Brest,2017-01-13,Ligue 2,A,US Orléans
1617,Clermont,2017-01-13,Ligue 2,A,Red Star FC
1617,Le Havre,2017-01-13,Ligue 2,A,Nimes
1617,Lens,2017-01-13,Ligue 2,A,Tours FC
1617,Lille,2017-01-13,Ligue 1 2016-17,H,St Etienne
1617,Nimes,2017-01-13,Ligue 2,H,Le Havre
1617,Reims,2017-01-13,Ligue 2,A,FC Bourg-Péronnas
1617,St Etienne,2017-01-13,Ligue 1 2016-17,A,Lille
1617,Troyes,2017-01-13,Ligue 2,H,Ajaccio
1617,Amiens,2017-01-14,Ligue 2,H,Strasbourg
1617,Angers,2017-01-14,Ligue 1 2016-17,H,Bordeaux
1617,Bordeaux,2017-01-14,Ligue 1 2016-17,A,Angers
1617,Dijon,2017-01-14,Ligue 1 2016-17,A,Montpellier
1617,Guingamp,2017-01-14,Ligue 1 2016-17,A,Lorient
1617,Lorient,2017-01-14,Ligue 1 2016-17,H,Guingamp
1617,Montpellier,2017-01-14,Ligue 1 2016-17,H,Dijon
1617,Nantes,2017-01-14,Ligue 1 2016-17,A,Toulouse
1617,Paris SG,2017-01-14,Ligue 1 2016-17,A,Rennes
1617,Rennes,2017-01-14,Ligue 1 2016-17,H,Paris SG
1617,Strasbourg,2017-01-14,Ligue 2,A,Amiens
1617,Toulouse,2017-01-14,Ligue 1 2016-17,H,Nantes
1617,Caen,2017-01-15,Ligue 1 2016-17,H,Lyon
1617,Lyon,2017-01-15,Ligue 1 2016-17,A,Caen
1617,Marseille,2017-01-15,Ligue 1 2016-17,H,Monaco
1617,Metz,2017-01-15,Ligue 1 2016-17,A,Nice
1617,Monaco,2017-01-15,Ligue 1 2016-17,A,Marseille
1617,Nice,2017-01-15,Ligue 1 2016-17,H,Metz
1617,Caen,2017-01-18,Ligue 1 2016-17,A,Nantes
1617,Nantes,2017-01-18,Ligue 1 2016-17,H,Caen
1617,Ajaccio,2017-01-20,Ligue 2,H,US Orléans
1617,Amiens,2017-01-20,Ligue 2,A,Chamois Niortais
1617,Auxerre,2017-01-20,Ligue 2,H,FC Bourg-Péronnas
1617,Clermont,2017-01-20,Ligue 2,A,FC Sochaux
1617,Le Havre,2017-01-20,Ligue 2,H,Gazélec FC Ajaccio
1617,Nice,2017-01-20,Ligue 1 2016-17,A,SC Bastia
1617,Reims,2017-01-20,Ligue 2,H,Valenciennes FC
1617,Troyes,2017-01-20,Ligue 2,A,Stade Lavallois
1617,Bordeaux,2017-01-21,Ligue 1 2016-17,H,Toulouse
1617,Dijon,2017-01-21,Ligue 1 2016-17,H,Lille
1617,Guingamp,2017-01-21,Ligue 1 2016-17,H,Rennes
1617,Lens,2017-01-21,Ligue 2,H,Nimes
1617,Lille,2017-01-21,Ligue 1 2016-17,A,Dijon
1617,Metz,2017-01-21,Ligue 1 2016-17,H,Montpellier
1617,Montpellier,2017-01-21,Ligue 1 2016-17,A,Metz
1617,Nantes,2017-01-21,Ligue 1 2016-17,H,Paris SG
1617,Nimes,2017-01-21,Ligue 2,A,Lens
1617,Paris SG,2017-01-21,Ligue 1 2016-17,A,Nantes
1617,Rennes,2017-01-21,Ligue 1 2016-17,A,Guingamp
1617,Toulouse,2017-01-21,Ligue 1 2016-17,A,Bordeaux
1617,Angers,2017-01-22,Ligue 1 2016-17,A,St Etienne
1617,Lorient,2017-01-22,Ligue 1 2016-17,A,Monaco
1617,Lyon,2017-01-22,Ligue 1 2016-17,H,Marseille
1617,Marseille,2017-01-22,Ligue 1 2016-17,A,Lyon
1617,Monaco,2017-01-22,Ligue 1 2016-17,H,Lorient
1617,St Etienne,2017-01-22,Ligue 1 2016-17,H,Angers
1617,Brest,2017-01-23,Ligue 2,H,Red Star FC
1617,Ajaccio,2017-01-27,Ligue 2,A,FC Bourg-Péronnas
1617,Auxerre,2017-01-27,Ligue 2,A,Clermont
1617,Brest,2017-01-27,Ligue 2,A,Valenciennes FC
1617,Clermont,2017-01-27,Ligue 2,H,Auxerre
1617,Le Havre,2017-01-27,Ligue 2,A,Troyes
1617,Marseille,2017-01-27,Ligue 1 2016-17,H,Montpellier
1617,Montpellier,2017-01-27,Ligue 1 2016-17,A,Marseille
1617,Nimes,2017-01-27,Ligue 2,H,Strasbourg
1617,Strasbourg,2017-01-27,Ligue 2,A,Nimes
1617,Troyes,2017-01-27,Ligue 2,H,Le Havre
1617,Amiens,2017-01-28,Ligue 2,H,Lens
1617,Angers,2017-01-28,Ligue 1 2016-17,H,Metz
1617,Bordeaux,2017-01-28,Ligue 1 2016-17,A,AS Nancy Lorraine
1617,Caen,2017-01-28,Ligue 1 2016-17,A,SC Bastia
1617,Dijon,2017-01-28,Ligue 1 2016-17,A,Lorient
1617,Lens,2017-01-28,Ligue 2,A,Amiens
1617,Lille,2017-01-28,Ligue 1 2016-17,A,Lyon
1617,Lorient,2017-01-28,Ligue 1 2016-17,H,Dijon
1617,Lyon,2017-01-28,Ligue 1 2016-17,H,Lille
1617,Metz,2017-01-28,Ligue 1 2016-17,A,Angers
1617,Nantes,2017-01-28,Ligue 1 2016-17,A,Rennes
1617,Rennes,2017-01-28,Ligue 1 2016-17,H,Nantes
1617,Guingamp,2017-01-29,Ligue 1 2016-17,A,Nice
1617,Monaco,2017-01-29,Ligue 1 2016-17,A,Paris SG
1617,Nice,2017-01-29,Ligue 1 2016-17,H,Guingamp
1617,Paris SG,2017-01-29,Ligue 1 2016-17,H,Monaco
1617,St Etienne,2017-01-29,Ligue 1 2016-17,A,Toulouse
1617,Toulouse,2017-01-29,Ligue 1 2016-17,H,St Etienne
1617,Reims,2017-01-30,Ligue 2,A,Red Star FC
1617,Ajaccio,2017-02-03,Ligue 2,H,Clermont
1617,Amiens,2017-02-03,Ligue 2,H,Nimes
1617,Clermont,2017-02-03,Ligue 2,A,Ajaccio
1617,Le Havre,2017-02-03,Ligue 2,H,Red Star FC
1617,Lens,2017-02-03,Ligue 2,H,Troyes
1617,Marseille,2017-02-03,Ligue 1 2016-17,A,Metz
1617,Metz,2017-02-03,Ligue 1 2016-17,H,Marseille
1617,Nimes,2017-02-03,Ligue 2,A,Amiens
1617,Reims,2017-02-03,Ligue 2,H,Tours FC
1617,Strasbourg,2017-02-03,Ligue 2,H,Gazélec FC Ajaccio
1617,Troyes,2017-02-03,Ligue 2,A,Lens
1617,Auxerre,2017-02-04,Ligue 2,H,US Orléans
1617,Bordeaux,2017-02-04,Ligue 1 2016-17,H,Rennes
1617,Brest,2017-02-04,Ligue 2,H,FC Sochaux
1617,Caen,2017-02-04,Ligue 1 2016-17,A,Guingamp
1617,Dijon,2017-02-04,Ligue 1 2016-17,H,Paris SG
1617,Guingamp,2017-02-04,Ligue 1 2016-17,H,Caen
1617,Lille,2017-02-04,Ligue 1 2016-17,H,Lorient
1617,Lorient,2017-02-04,Ligue 1 2016-17,A,Lille
1617,Monaco,2017-02-04,Ligue 1 2016-17,H,Nice
1617,Montpellier,2017-02-04,Ligue 1 2016-17,H,SC Bastia
1617,Nice,2017-02-04,Ligue 1 2016-17,A,Monaco
1617,Paris SG,2017-02-04,Ligue 1 2016-17,A,Dijon
1617,Rennes,2017-02-04,Ligue 1 2016-17,A,Bordeaux
1617,Angers,2017-02-05,Ligue 1 2016-17,A,Toulouse
1617,Lyon,2017-02-05,Ligue 1 2016-17,A,St Etienne
1617,Nantes,2017-02-05,Ligue 1 2016-17,H,AS Nancy Lorraine
1617,St Etienne,2017-02-05,Ligue 1 2016-17,H,Lyon
1617,Toulouse,2017-02-05,Ligue 1 2016-17,H,Angers
1617,Ajaccio,2017-02-06,Ligue 2,A,Red Star FC
1617,Le Havre,2017-02-06,Ligue 2,A,Valenciennes FC
1617,Amiens,2017-02-07,Ligue 2,A,Tours FC
1617,Auxerre,2017-02-07,Ligue 2,A,FC Sochaux
1617,Bordeaux,2017-02-07,Ligue 1 2016-17,A,Caen
1617,Brest,2017-02-07,Ligue 2,A,Clermont
1617,Caen,2017-02-07,Ligue 1 2016-17,H,Bordeaux
1617,Clermont,2017-02-07,Ligue 2,H,Brest
1617,Lens,2017-02-07,Ligue 2,A,FC Bourg-Péronnas
1617,Lille,2017-02-07,Ligue 1 2016-17,A,Paris SG
1617,Monaco,2017-02-07,Ligue 1 2016-17,A,Montpellier
1617,Montpellier,2017-02-07,Ligue 1 2016-17,H,Monaco
1617,Nimes,2017-02-07,Ligue 2,H,Chamois Niortais
1617,Paris SG,2017-02-07,Ligue 1 2016-17,H,Lille
1617,Reims,2017-02-07,Ligue 2,A,Gazélec FC Ajaccio
1617,Strasbourg,2017-02-07,Ligue 2,A,Troyes
1617,Troyes,2017-02-07,Ligue 2,H,Strasbourg
1617,Angers,2017-02-08,Ligue 1 2016-17,H,Rennes
1617,Dijon,2017-02-08,Ligue 1 2016-17,A,Metz
1617,Guingamp,2017-02-08,Ligue 1 2016-17,A,Marseille
1617,Lorient,2017-02-08,Ligue 1 2016-17,H,Toulouse
1617,Lyon,2017-02-08,Ligue 1 2016-17,H,AS Nancy Lorraine
1617,Marseille,2017-02-08,Ligue 1 2016-17,H,Guingamp
1617,Metz,2017-02-08,Ligue 1 2016-17,H,Dijon
1617,Nice,2017-02-08,Ligue 1 2016-17,H,St Etienne
1617,Rennes,2017-02-08,Ligue 1 2016-17,A,Angers
1617,St Etienne,2017-02-08,Ligue 1 2016-17,A,Nice
1617,Toulouse,2017-02-08,Ligue 1 2016-17,A,Lorient
1617,Ajaccio,2017-02-10,Ligue 2,H,Valenciennes FC
1617,Amiens,2017-02-10,Ligue 2,H,Gazélec FC Ajaccio
1617,Auxerre,2017-02-10,Ligue 2,H,Brest
1617,Bordeaux,2017-02-10,Ligue 1 2016-17,H,Paris SG
1617,Brest,2017-02-10,Ligue 2,A,Auxerre
1617,Le Havre,2017-02-10,Ligue 2,H,FC Bourg-Péronnas
1617,Nimes,2017-02-10,Ligue 2,H,Tours FC
1617,Paris SG,2017-02-10,Ligue 1 2016-17,A,Bordeaux
1617,Troyes,2017-02-10,Ligue 2,A,Chamois Niortais
1617,Angers,2017-02-11,Ligue 1 2016-17,A,Lille
1617,Caen,2017-02-11,Ligue 1 2016-17,A,Dijon
1617,Dijon,2017-02-11,Ligue 1 2016-17,H,Caen
1617,Guingamp,2017-02-11,Ligue 1 2016-17,H,Lyon
1617,Lille,2017-02-11,Ligue 1 2016-17,H,Angers
1617,Lyon,2017-02-11,Ligue 1 2016-17,A,Guingamp
1617,Metz,2017-02-11,Ligue 1 2016-17,A,Monaco
1617,Monaco,2017-02-11,Ligue 1 2016-17,H,Metz
1617,Montpellier,2017-02-11,Ligue 1 2016-17,A,AS Nancy Lorraine
1617,Reims,2017-02-11,Ligue 2,H,FC Sochaux
1617,Toulouse,2017-02-11,Ligue 1 2016-17,H,SC Bastia
1617,Lorient,2017-02-12,Ligue 1 2016-17,A,St Etienne
1617,Marseille,2017-02-12,Ligue 1 2016-17,A,Nantes
1617,Nantes,2017-02-12,Ligue 1 2016-17,H,Marseille
1617,Nice,2017-02-12,Ligue 1 2016-17,A,Rennes
1617,Rennes,2017-02-12,Ligue 1 2016-17,H,Nice
1617,St Etienne,2017-02-12,Ligue 1 2016-17,H,Lorient
1617,Clermont,2017-02-13,Ligue 2,A,Lens
1617,Lens,2017-02-13,Ligue 2,H,Clermont
1617,Strasbourg,2017-02-13,Ligue 2,H,US Orléans
1617,Ajaccio,2017-02-17,Ligue 2,A,Auxerre
1617,Amiens,2017-02-17,Ligue 2,A,Valenciennes FC
1617,Auxerre,2017-02-17,Ligue 2,H,Ajaccio
1617,Clermont,2017-02-17,Ligue 2,H,Reims
1617,Monaco,2017-02-17,Ligue 1 2016-17,A,SC Bastia
1617,Nimes,2017-02-17,Ligue 2,A,Troyes
1617,Reims,2017-02-17,Ligue 2,A,Clermont
1617,Strasbourg,2017-02-17,Ligue 2,A,Red Star FC
1617,Troyes,2017-02-17,Ligue 2,H,Nimes
1617,Angers,2017-02-18,Ligue 1 2016-17,H,AS Nancy Lorraine
1617,Brest,2017-02-18,Ligue 2,H,Le Havre
1617,Caen,2017-02-18,Ligue 1 2016-17,H,Lille
1617,Le Havre,2017-02-18,Ligue 2,A,Brest
1617,Lille,2017-02-18,Ligue 1 2016-17,A,Caen
1617,Lorient,2017-02-18,Ligue 1 2016-17,H,Nice
1617,Marseille,2017-02-18,Ligue 1 2016-17,H,Rennes
1617,Metz,2017-02-18,Ligue 1 2016-17,H,Nantes
1617,Nantes,2017-02-18,Ligue 1 2016-17,A,Metz
1617,Nice,2017-02-18,Ligue 1 2016-17,A,Lorient
1617,Rennes,2017-02-18,Ligue 1 2016-17,A,Marseille
1617,Bordeaux,2017-02-19,Ligue 1 2016-17,H,Guingamp
1617,Dijon,2017-02-19,Ligue 1 2016-17,A,Lyon
1617,Guingamp,2017-02-19,Ligue 1 2016-17,A,Bordeaux
1617,Lyon,2017-02-19,Ligue 1 2016-17,H,Dijon
1617,Montpellier,2017-02-19,Ligue 1 2016-17,H,St Etienne
1617,Paris SG,2017-02-19,Ligue 1 2016-17,H,Toulouse
1617,St Etienne,2017-02-19,Ligue 1 2016-17,A,Montpellier
1617,Toulouse,2017-02-19,Ligue 1 2016-17,A,Paris SG
1617,Lens,2017-02-20,Ligue 2,A,US Orléans
1617,Caen,2017-02-21,Ligue 1 2016-17,H,AS Nancy Lorraine
1617,Strasbourg,2017-02-21,Ligue 2,H,Tours FC
1617,Ajaccio,2017-02-24,Ligue 2,H,FC Sochaux
1617,Amiens,2017-02-24,Ligue 2,H,US Orléans
1617,Auxerre,2017-02-24,Ligue 2,A,Le Havre
1617,Clermont,2017-02-24,Ligue 2,A,Strasbourg
1617,Dijon,2017-02-24,Ligue 1 2016-17,A,Nantes
1617,Le Havre,2017-02-24,Ligue 2,H,Auxerre
1617,Montpellier,2017-02-24,Ligue 1 2016-17,A,Nice
1617,Nantes,2017-02-24,Ligue 1 2016-17,H,Dijon
1617,Nice,2017-02-24,Ligue 1 2016-17,H,Montpellier
1617,Nimes,2017-02-24,Ligue 2,H,Gazélec FC Ajaccio
1617,Strasbourg,2017-02-24,Ligue 2,H,Clermont
1617,Troyes,2017-02-24,Ligue 2,A,Tours FC
1617,Angers,2017-02-25,Ligue 1 2016-17,H,SC Bastia
1617,Bordeaux,2017-02-25,Ligue 1 2016-17,A,Lille
1617,Guingamp,2017-02-25,Ligue 1 2016-17,H,Monaco
1617,Lens,2017-02-25,Ligue 2,H,Valenciennes FC
1617,Lille,2017-02-25,Ligue 1 2016-17,H,Bordeaux
1617,Lorient,2017-02-25,Ligue 1 2016-17,A,Rennes
1617,Monaco,2017-02-25,Ligue 1 2016-17,A,Guingamp
1617,Rennes,2017-02-25,Ligue 1 2016-17,H,Lorient
1617,Toulouse,2017-02-25,Ligue 1 2016-17,A,AS Nancy Lorraine
1617,Caen,2017-02-26,Ligue 1 2016-17,A,St Etienne
1617,Lyon,2017-02-26,Ligue 1 2016-17,H,Metz
1617,Marseille,2017-02-26,Ligue 1 2016-17,H,Paris SG
1617,Metz,2017-02-26,Ligue 1 2016-17,A,Lyon
1617,Paris SG,2017-02-26,Ligue 1 2016-17,A,Marseille
1617,St Etienne,2017-02-26,Ligue 1 2016-17,H,Caen
1617,Brest,2017-02-27,Ligue 2,A,Reims
1617,Reims,2017-02-27,Ligue 2,H,Brest
1617,Nantes,2017-03-01,Ligue 1 2016-17,A,SC Bastia
1617,Ajaccio,2017-03-03,Ligue 2,A,Brest
1617,Auxerre,2017-03-03,Ligue 2,H,Reims
1617,Bordeaux,2017-03-03,Ligue 1 2016-17,H,Lyon
1617,Brest,2017-03-03,Ligue 2,H,Ajaccio
1617,Clermont,2017-03-03,Ligue 2,H,Stade Lavallois
1617,Le Havre,2017-03-03,Ligue 2,A,FC Sochaux
1617,Lens,2017-03-03,Ligue 2,A,Red Star FC
1617,Lyon,2017-03-03,Ligue 1 2016-17,A,Bordeaux
1617,Nimes,2017-03-03,Ligue 2,A,FC Bourg-Péronnas
1617,Reims,2017-03-03,Ligue 2,A,Auxerre
1617,Amiens,2017-03-04,Ligue 2,A,Troyes
1617,Angers,2017-03-04,Ligue 1 2016-17,A,Caen
1617,Caen,2017-03-04,Ligue 1 2016-17,H,Angers
1617,Dijon,2017-03-04,Ligue 1 2016-17,H,Nice
1617,Guingamp,2017-03-04,Ligue 1 2016-17,A,Montpellier
1617,Metz,2017-03-04,Ligue 1 2016-17,H,Rennes
1617,Montpellier,2017-03-04,Ligue 1 2016-17,H,Guingamp
1617,Nice,2017-03-04,Ligue 1 2016-17,A,Dijon
1617,Paris SG,2017-03-04,Ligue 1 2016-17,H,AS Nancy Lorraine
1617,Rennes,2017-03-04,Ligue 1 2016-17,A,Metz
1617,St Etienne,2017-03-04,Ligue 1 2016-17,A,SC Bastia
1617,Troyes,2017-03-04,Ligue 2,H,Amiens
1617,Lille,2017-03-05,Ligue 1 2016-17,A,Toulouse
1617,Lorient,2017-03-05,Ligue 1 2016-17,H,Marseille
1617,Marseille,2017-03-05,Ligue 1 2016-17,A,Lorient
1617,Monaco,2017-03-05,Ligue 1 2016-17,H,Nantes
1617,Nantes,2017-03-05,Ligue 1 2016-17,A,Monaco
1617,Toulouse,2017-03-05,Ligue 1 2016-17,H,Lille
1617,Strasbourg,2017-03-06,Ligue 2,A,Valenciennes FC
1617,Ajaccio,2017-03-10,Ligue 2,A,Reims
1617,Amiens,2017-03-10,Ligue 2,H,FC Bourg-Péronnas
1617,Angers,2017-03-10,Ligue 1 2016-17,A,Marseille
1617,Auxerre,2017-03-10,Ligue 2,A,Stade Lavallois
1617,Caen,2017-03-10,Ligue 1 2016-17,A,Nice
1617,Clermont,2017-03-10,Ligue 2,A,Le Havre
1617,Le Havre,2017-03-10,Ligue 2,H,Clermont
1617,Marseille,2017-03-10,Ligue 1 2016-17,H,Angers
1617,Nice,2017-03-10,Ligue 1 2016-17,H,Caen
1617,Nimes,2017-03-10,Ligue 2,H,Red Star FC
1617,Reims,2017-03-10,Ligue 2,H,Ajaccio
1617,Troyes,2017-03-10,Ligue 2,A,Gazélec FC Ajaccio
1617,Bordeaux,2017-03-11,Ligue 1 2016-17,A,Monaco
1617,Brest,2017-03-11,Ligue 2,A,Strasbourg
1617,Dijon,2017-03-11,Ligue 1 2016-17,A,Rennes
1617,Guingamp,2017-03-11,Ligue 1 2016-17,H,SC Bastia
1617,Lille,2017-03-11,Ligue 1 2016-17,A,AS Nancy Lorraine
1617,Monaco,2017-03-11,Ligue 1 2016-17,H,Bordeaux
1617,Montpellier,2017-03-11,Ligue 1 2016-17,H,Nantes
1617,Nantes,2017-03-11,Ligue 1 2016-17,A,Montpellier
1617,Rennes,2017-03-11,Ligue 1 2016-17,H,Dijon
1617,Strasbourg,2017-03-11,Ligue 2,H,Brest
1617,Lorient,2017-03-12,Ligue 1 2016-17,H,Paris SG
1617,Lyon,2017-03-12,Ligue 1 2016-17,H,Toulouse
1617,Metz,2017-03-12,Ligue 1 2016-17,A,St Etienne
1617,Paris SG,2017-03-12,Ligue 1 2016-17,A,Lorient
