league,season,date,home_team,away_team,p_over25_close_est
premier_league,1819,2019-01-30,Liverpool,Leicester,0.6583
premier_league,1819,2019-01-30,Southampton,Crystal Palace,0.4753
premier_league,1819,2019-01-30,Tottenham,Watford,0.572
premier_league,1819,2019-02-02,Brighton,Watford,0.4359
premier_league,1819,2019-02-02,Burnley,Southampton,0.455
premier_league,1819,2019-02-02,Cardiff,Bournemouth,0.5084
premier_league,1819,2019-02-02,Chelsea,Huddersfield,0.5438
premier_league,1819,2019-02-02,Crystal Palace,Fulham,0.4593
premier_league,1819,2019-02-02,Everton,Wolves,0.4464
premier_league,1819,2019-02-02,Tottenham,Newcastle,0.5093
premier_league,1819,2019-02-03,Leicester,Man United,0.5741
premier_league,1819,2019-02-03,Man City,Arsenal,0.7393
premier_league,1819,2019-02-04,West Ham,Liverpool,0.628
premier_league,1819,2019-02-06,Everton,Man City,0.6576
premier_league,1819,2019-02-09,Brighton,Burnley,0.4057
premier_league,1819,2019-02-09,Crystal Palace,West Ham,0.4946
premier_league,1819,2019-02-09,Fulham,Man United,0.5591
premier_league,1819,2019-02-09,Huddersfield,Arsenal,0.5041
premier_league,1819,2019-02-09,Liverpool,Bournemouth,0.738
premier_league,1819,2019-02-09,Southampton,Cardiff,0.4149
premier_league,1819,2019-02-09,Watford,Everton,0.4997
premier_league,1819,2019-02-10,Man City,Chelsea,0.5542
premier_league,1819,2019-02-10,Tottenham,Leicester,0.5269
premier_league,1819,2019-02-11,Wolves,Newcastle,0.3989
premier_league,1819,2019-02-22,Cardiff,Watford,0.4666
premier_league,1819,2019-02-22,West Ham,Fulham,0.5256
premier_league,1819,2019-02-23,Bournemouth,Wolves,0.4631
premier_league,1819,2019-02-23,Burnley,Tottenham,0.5616
premier_league,1819,2019-02-23,Leicester,Crystal Palace,0.4566
premier_league,1819,2019-02-23,Newcastle,Huddersfield,0.3959
premier_league,1819,2019-02-24,Arsenal,Southampton,0.5507
premier_league,1819,2019-02-24,Man United,Liverpool,0.4958
premier_league,1819,2019-02-26,Cardiff,Everton,0.4567
premier_league,1819,2019-02-26,Huddersfield,Wolves,0.4229
premier_league,1819,2019-02-26,Leicester,Brighton,0.431
premier_league,1819,2019-02-26,Newcastle,Burnley,0.3969
premier_league,1819,2019-02-27,Arsenal,Bournemouth,0.6513
premier_league,1819,2019-02-27,Chelsea,Tottenham,0.486
premier_league,1819,2019-02-27,Crystal Palace,Man United,0.4896
premier_league,1819,2019-02-27,Liverpool,Watford,0.6338
premier_league,1819,2019-02-27,Man City,West Ham,0.7967
premier_league,1819,2019-02-27,Southampton,Fulham,0.4709
premier_league,1819,2019-03-02,Bournemouth,Man City,0.7192
premier_league,1819,2019-03-02,Brighton,Huddersfield,0.3663
premier_league,1819,2019-03-02,Burnley,Crystal Palace,0.4523
premier_league,1819,2019-03-02,Man United,Southampton,0.5747
premier_league,1819,2019-03-02,Tottenham,Arsenal,0.5577
premier_league,1819,2019-03-02,West Ham,Newcastle,0.4682
premier_league,1819,2019-03-02,Wolves,Cardiff,0.4142
premier_league,1819,2019-03-03,Everton,Liverpool,0.4958
premier_league,1819,2019-03-03,Fulham,Chelsea,0.5418
premier_league,1819,2019-03-03,Watford,Leicester,0.4705
premier_league,1819,2019-03-09,Cardiff,West Ham,0.5139
premier_league,1819,2019-03-09,Crystal Palace,Brighton,0.3973
premier_league,1819,2019-03-09,Huddersfield,Bournemouth,0.4529
premier_league,1819,2019-03-09,Leicester,Fulham,0.5566
premier_league,1819,2019-03-09,Man City,Watford,0.7864
premier_league,1819,2019-03-09,Newcastle,Everton,0.3866
premier_league,1819,2019-03-09,Southampton,Tottenham,0.544
premier_league,1819,2019-03-10,Arsenal,Man United,0.5747
premier_league,1819,2019-03-10,Chelsea,Wolves,0.4823
premier_league,1819,2019-03-10,Liverpool,Burnley,0.6973
premier_league,1819,2019-03-16,Bournemouth,Newcastle,0.5043
premier_league,1819,2019-03-16,Burnley,Leicester,0.4602
premier_league,1819,2019-03-16,West Ham,Huddersfield,0.5184
premier_league,1819,2019-03-17,Everton,Chelsea,0.5043
premier_league,1819,2019-03-17,Fulham,Liverpool,0.7351
premier_league,1819,2019-03-30,Brighton,Southampton,0.3814
premier_league,1819,2019-03-30,Burnley,Wolves,0.4104
premier_league,1819,2019-03-30,Crystal Palace,Huddersfield,0.4607
premier_league,1819,2019-03-30,Fulham,Man City,0.8227
premier_league,1819,2019-03-30,Leicester,Bournemouth,0.5819
premier_league,1819,2019-03-30,Man United,Watford,0.6092
premier_league,1819,2019-03-30,West Ham,Everton,0.5259
premier_league,1819,2019-03-31,Cardiff,Chelsea,0.5276
premier_league,1819,2019-03-31,Liverpool,Tottenham,0.6006
premier_league,1819,2019-04-01,Arsenal,Newcastle,0.5407
premier_league,1819,2019-04-02,Watford,Fulham,0.5608
premier_league,1819,2019-04-02,Wolves,Man United,0.413
premier_league,1819,2019-04-03,Chelsea,Brighton,0.5832
premier_league,1819,2019-04-03,Man City,Cardiff,0.8348
premier_league,1819,2019-04-03,Tottenham,Crystal Palace,0.5713
premier_league,1819,2019-04-05,Southampton,Liverpool,0.5713
premier_league,1819,2019-04-06,Bournemouth,Burnley,0.5009
premier_league,1819,2019-04-06,Huddersfield,Leicester,0.5128
premier_league,1819,2019-04-06,Newcastle,Crystal Palace,0.4217
premier_league,1819,2019-04-07,Everton,Arsenal,0.5589
premier_league,1819,2019-04-08,Chelsea,West Ham,0.6599
premier_league,1819,2019-04-12,Leicester,Newcastle,0.5061
premier_league,1819,2019-04-13,Brighton,Bournemouth,0.4675
premier_league,1819,2019-04-13,Burnley,Cardiff,0.4487
premier_league,1819,2019-04-13,Fulham,Everton,0.5779
premier_league,1819,2019-04-13,Man United,West Ham,0.6817
premier_league,1819,2019-04-13,Southampton,Wolves,0.4094
premier_league,1819,2019-04-13,Tottenham,Huddersfield,0.6043
premier_league,1819,2019-04-14,Crystal Palace,Man City,0.6624
premier_league,1819,2019-04-14,Liverpool,Chelsea,0.4975
premier_league,1819,2019-04-15,Watford,Arsenal,0.5907
premier_league,1819,2019-04-16,Brighton,Cardiff,0.4149
premier_league,1819,2019-04-20,Bournemouth,Fulham,0.5998
premier_league,1819,2019-04-20,Huddersfield,Watford,0.4884
premier_league,1819,2019-04-20,Man City,Tottenham,0.6585
premier_league,1819,2019-04-20,Newcastle,Southampton,0.4033
premier_league,1819,2019-04-20,West Ham,Leicester,0.5827
premier_league,1819,2019-04-20,Wolves,Brighton,0.3677
premier_league,1819,2019-04-21,Arsenal,Crystal Palace,0.6137
premier_league,1819,2019-04-21,Cardiff,Liverpool,0.6822
premier_league,1819,2019-04-21,Everton,Man United,0.5181
premier_league,1819,2019-04-22,Chelsea,Burnley,0.5812
premier_league,1819,2019-04-23,Tottenham,Brighton,0.6065
premier_league,1819,2019-04-23,Watford,Southampton,0.5257
premier_league,1819,2019-04-24,Man United,Man City,0.6229
premier_league,1819,2019-04-24,Wolves,Arsenal,0.5087
premier_league,1819,2019-04-26,Liverpool,Huddersfield,0.7556
premier_league,1819,2019-04-27,Brighton,Newcastle,0.4271
premier_league,1819,2019-04-27,Crystal Palace,Everton,0.5022
premier_league,1819,2019-04-27,Fulham,Cardiff,0.5416
premier_league,1819,2019-04-27,Southampton,Bournemouth,0.5499
premier_league,1819,2019-04-27,Tottenham,West Ham,0.627
premier_league,1819,2019-04-27,Watford,Wolves,0.4287
premier_league,1819,2019-04-28,Burnley,Man City,0.7082
premier_league,1819,2019-04-28,Leicester,Arsenal,0.5734
premier_league,1819,2019-04-28,Man United,Chelsea,0.5109
premier_league,1819,2019-05-03,Everton,Burnley,0.5195
premier_league,1819,2019-05-04,Bournemouth,Tottenham,0.6447
premier_league,1819,2019-05-04,Cardiff,Crystal Palace,0.5058
premier_league,1819,2019-05-04,Newcastle,Liverpool,0.6106
premier_league,1819,2019-05-04,West Ham,Southampton,0.5897
premier_league,1819,2019-05-04,Wolves,Fulham,0.5558
premier_league,1819,2019-05-05,Arsenal,Brighton,0.6485
premier_league,1819,2019-05-05,Chelsea,Watford,0.6275
premier_league,1819,2019-05-05,Huddersfield,Man United,0.5755
premier_league,1819,2019-05-06,Man City,Leicester,0.7817
premier_league,1819,2019-05-12,Brighton,Man City,0.6493
premier_league,1819,2019-05-12,Burnley,Arsenal,0.5937
premier_league,1819,2019-05-12,Crystal Palace,Bournemouth,0.6424
premier_league,1819,2019-05-12,Fulham,Newcastle,0.5423
premier_league,1819,2019-05-12,Leicester,Chelsea,0.559
premier_league,1819,2019-05-12,Liverpool,Wolves,0.622
premier_league,1819,2019-05-12,Man United,Cardiff,0.67
premier_league,1819,2019-05-12,Southampton,Huddersfield,0.6234
premier_league,1819,2019-05-12,Tottenham,Everton,0.5592
premier_league,1819,2019-05-12,Watford,West Ham,0.6118
la_liga,1718,2017-08-18,Leganes,Alaves,0.3751
la_liga,1718,2017-08-18,Valencia,Las Palmas,0.6268
la_liga,1718,2017-08-19,Celta,Sociedad,0.5001
la_liga,1718,2017-08-19,Girona,Ath Madrid,0.4146
la_liga,1718,2017-08-19,Sevilla,Espanol,0.5601
la_liga,1718,2017-08-20,Ath Bilbao,Getafe,0.5208
la_liga,1718,2017-08-20,Barcelona,Betis,0.7247
la_liga,1718,2017-08-20,La Coruna,Real Madrid,0.6963
la_liga,1718,2017-08-21,Levante,Villarreal,0.4192
la_liga,1718,2017-08-21,Malaga,Eibar,0.4173
la_liga,1718,2017-08-25,Betis,Celta,0.4672
la_liga,1718,2017-08-25,Sociedad,Villarreal,0.4851
la_liga,1718,2017-08-26,Alaves,Barcelona,0.6163
la_liga,1718,2017-08-26,Girona,Malaga,0.4327
la_liga,1718,2017-08-26,Las Palmas,Ath Madrid,0.4583
la_liga,1718,2017-08-26,Levante,La Coruna,0.4349
la_liga,1718,2017-08-27,Eibar,Ath Bilbao,0.4263
la_liga,1718,2017-08-27,Espanol,Leganes,0.3645
la_liga,1718,2017-08-27,Getafe,Sevilla,0.4996
la_liga,1718,2017-08-27,Real Madrid,Valencia,0.7853
la_liga,1718,2017-09-08,Leganes,Getafe,0.3879
la_liga,1718,2017-09-09,Barcelona,Espanol,0.7267
la_liga,1718,2017-09-09,Real Madrid,Levante,0.812
la_liga,1718,2017-09-09,Sevilla,Eibar,0.5838
la_liga,1718,2017-09-09,Valencia,Ath Madrid,0.4345
la_liga,1718,2017-09-10,Ath Bilbao,Girona,0.4712
la_liga,1718,2017-09-10,Celta,Alaves,0.479
la_liga,1718,2017-09-10,La Coruna,Sociedad,0.5063
la_liga,1718,2017-09-10,Villarreal,Betis,0.4874
la_liga,1718,2017-09-11,Malaga,Las Palmas,0.4935
la_liga,1718,2017-09-15,Eibar,Leganes,0.4169
la_liga,1718,2017-09-16,Ath Madrid,Malaga,0.5734
la_liga,1718,2017-09-16,Betis,La Coruna,0.5321
la_liga,1718,2017-09-16,Getafe,Barcelona,0.6997
la_liga,1718,2017-09-16,Levante,Valencia,0.4807
la_liga,1718,2017-09-17,Alaves,Villarreal,0.4152
la_liga,1718,2017-09-17,Girona,Sevilla,0.5158
la_liga,1718,2017-09-17,Las Palmas,Ath Bilbao,0.4896
la_liga,1718,2017-09-17,Sociedad,Real Madrid,0.6943
la_liga,1718,2017-09-18,Espanol,Celta,0.4674
la_liga,1718,2017-09-19,Barcelona,Eibar,0.7333
la_liga,1718,2017-09-19,Valencia,Malaga,0.5703
la_liga,1718,2017-09-20,Ath Bilbao,Ath Madrid,0.4234
la_liga,1718,2017-09-20,La Coruna,Alaves,0.4814
la_liga,1718,2017-09-20,Leganes,Girona,0.3941
la_liga,1718,2017-09-20,Real Madrid,Betis,0.7598
la_liga,1718,2017-09-20,Sevilla,Las Palmas,0.6278
la_liga,1718,2017-09-21,Celta,Getafe,0.4749
la_liga,1718,2017-09-21,Levante,Sociedad,0.508
la_liga,1718,2017-09-21,Villarreal,Espanol,0.455
la_liga,1718,2017-09-23,Alaves,Real Madrid,0.7191
la_liga,1718,2017-09-23,Ath Madrid,Sevilla,0.4642
la_liga,1718,2017-09-23,Girona,Barcelona,0.6768
la_liga,1718,2017-09-23,Malaga,Ath Bilbao,0.429
la_liga,1718,2017-09-24,Eibar,Celta,0.485
la_liga,1718,2017-09-24,Espanol,La Coruna,0.4931
la_liga,1718,2017-09-24,Getafe,Villarreal,0.4306
la_liga,1718,2017-09-24,Las Palmas,Leganes,0.4046
la_liga,1718,2017-09-24,Sociedad,Valencia,0.5831
la_liga,1718,2017-09-25,Betis,Levante,0.4976
la_liga,1718,2017-09-29,Celta,Girona,0.4895
la_liga,1718,2017-09-30,La Coruna,Getafe,0.4877
la_liga,1718,2017-09-30,Leganes,Ath Madrid,0.3753
la_liga,1718,2017-09-30,Levante,Alaves,0.4264
la_liga,1718,2017-09-30,Sevilla,Malaga,0.5549
la_liga,1718,2017-10-01,Barcelona,Las Palmas,0.8501
la_liga,1718,2017-10-01,Real Madrid,Espanol,0.7554
la_liga,1718,2017-10-01,Sociedad,Betis,0.5717
la_liga,1718,2017-10-01,Valencia,Ath Bilbao,0.4803
la_liga,1718,2017-10-01,Villarreal,Eibar,0.4863
la_liga,1718,2017-10-13,Espanol,Levante,0.4646
la_liga,1718,2017-10-14,Ath Bilbao,Sevilla,0.5072
la_liga,1718,2017-10-14,Ath Madrid,Barcelona,0.4761
la_liga,1718,2017-10-14,Getafe,Real Madrid,0.6785
la_liga,1718,2017-10-15,Betis,Valencia,0.5809
la_liga,1718,2017-10-15,Eibar,La Coruna,0.489
la_liga,1718,2017-10-15,Girona,Villarreal,0.4939
la_liga,1718,2017-10-15,Malaga,Leganes,0.3862
la_liga,1718,2017-10-16,Las Palmas,Celta,0.5474
la_liga,1718,2017-10-21,Barcelona,Malaga,0.7437
la_liga,1718,2017-10-21,Betis,Alaves,0.5099
la_liga,1718,2017-10-21,Levante,Getafe,0.4175
la_liga,1718,2017-10-21,Valencia,Sevilla,0.6055
la_liga,1718,2017-10-22,Celta,Ath Madrid,0.4332
la_liga,1718,2017-10-22,Leganes,Ath Bilbao,0.3544
la_liga,1718,2017-10-22,Real Madrid,Eibar,0.7282
la_liga,1718,2017-10-22,Villarreal,Las Palmas,0.5744
la_liga,1718,2017-10-23,La Coruna,Girona,0.5115
la_liga,1718,2017-10-23,Sociedad,Espanol,0.5536
la_liga,1718,2017-10-28,Alaves,Valencia,0.5447
la_liga,1718,2017-10-28,Ath Bilbao,Barcelona,0.6185
la_liga,1718,2017-10-28,Ath Madrid,Villarreal,0.486
la_liga,1718,2017-10-28,Sevilla,Leganes,0.5279
la_liga,1718,2017-10-29,Eibar,Levante,0.41
la_liga,1718,2017-10-29,Getafe,Sociedad,0.5011
la_liga,1718,2017-10-29,Girona,Real Madrid,0.7196
la_liga,1718,2017-10-29,Malaga,Celta,0.5155
la_liga,1718,2017-10-30,Espanol,Betis,0.5382
la_liga,1718,2017-10-30,Las Palmas,La Coruna,0.5635
la_liga,1718,2017-11-03,Betis,Getafe,0.5207
la_liga,1718,2017-11-04,Alaves,Espanol,0.3843
la_liga,1718,2017-11-04,Barcelona,Sevilla,0.7197
la_liga,1718,2017-11-04,La Coruna,Ath Madrid,0.4456
la_liga,1718,2017-11-04,Valencia,Leganes,0.4894
la_liga,1718,2017-11-05,Celta,Ath Bilbao,0.4892
la_liga,1718,2017-11-05,Levante,Girona,0.4695
la_liga,1718,2017-11-05,Real Madrid,Las Palmas,0.7996
la_liga,1718,2017-11-05,Sociedad,Eibar,0.5582
la_liga,1718,2017-11-05,Villarreal,Malaga,0.5098
la_liga,1718,2017-11-17,Girona,Sociedad,0.547
la_liga,1718,2017-11-18,Ath Madrid,Real Madrid,0.4753
la_liga,1718,2017-11-18,Getafe,Alaves,0.395
la_liga,1718,2017-11-18,Leganes,Barcelona,0.553
la_liga,1718,2017-11-18,Sevilla,Celta,0.6171
la_liga,1718,2017-11-19,Ath Bilbao,Villarreal,0.4529
la_liga,1718,2017-11-19,Espanol,Valencia,0.5116
la_liga,1718,2017-11-19,Las Palmas,Levante,0.5889
la_liga,1718,2017-11-19,Malaga,La Coruna,0.4946
la_liga,1718,2017-11-20,Eibar,Betis,0.525
la_liga,1718,2017-11-24,Celta,Leganes,0.4619
la_liga,1718,2017-11-25,Alaves,Eibar,0.3592
la_liga,1718,2017-11-25,Betis,Girona,0.5737
la_liga,1718,2017-11-25,Levante,Ath Madrid,0.4009
la_liga,1718,2017-11-25,Real Madrid,Malaga,0.73
la_liga,1718,2017-11-26,La Coruna,Ath Bilbao,0.4429
la_liga,1718,2017-11-26,Sociedad,Las Palmas,0.6327
la_liga,1718,2017-11-26,Valencia,Barcelona,0.7185
la_liga,1718,2017-11-26,Villarreal,Sevilla,0.5588
la_liga,1718,2017-11-27,Espanol,Getafe,0.4142
la_liga,1718,2017-12-01,Malaga,Levante,0.4808
la_liga,1718,2017-12-02,Ath Bilbao,Real Madrid,0.6648
la_liga,1718,2017-12-02,Ath Madrid,Sociedad,0.5345
la_liga,1718,2017-12-02,Barcelona,Celta,0.7321
la_liga,1718,2017-12-02,Sevilla,La Coruna,0.6705
la_liga,1718,2017-12-03,Eibar,Espanol,0.4158
la_liga,1718,2017-12-03,Getafe,Valencia,0.5545
la_liga,1718,2017-12-03,Las Palmas,Betis,0.6136
la_liga,1718,2017-12-03,Leganes,Villarreal,0.4538
la_liga,1718,2017-12-04,Girona,Alaves,0.4933
la_liga,1718,2017-12-08,Alaves,Las Palmas,0.4884
la_liga,1718,2017-12-09,Getafe,Eibar,0.4787
la_liga,1718,2017-12-09,La Coruna,Leganes,0.4409
la_liga,1718,2017-12-09,Real Madrid,Sevilla,0.7369
la_liga,1718,2017-12-09,Valencia,Celta,0.5942
la_liga,1718,2017-12-10,Betis,Ath Madrid,0.5511
la_liga,1718,2017-12-10,Levante,Ath Bilbao,0.4644
la_liga,1718,2017-12-10,Sociedad,Malaga,0.5343
la_liga,1718,2017-12-10,Villarreal,Barcelona,0.6191
la_liga,1718,2017-12-11,Espanol,Girona,0.4771
la_liga,1718,2017-12-15,Sevilla,Levante,0.6327
la_liga,1718,2017-12-16,Ath Bilbao,Sociedad,0.5308
la_liga,1718,2017-12-16,Ath Madrid,Alaves,0.4949
la_liga,1718,2017-12-16,Eibar,Valencia,0.5121
la_liga,1718,2017-12-17,Barcelona,La Coruna,0.7185
la_liga,1718,2017-12-17,Celta,Villarreal,0.5145
la_liga,1718,2017-12-17,Girona,Getafe,0.4617
la_liga,1718,2017-12-17,Las Palmas,Espanol,0.4812
la_liga,1718,2017-12-18,Malaga,Betis,0.4768
la_liga,1718,2017-12-19,Levante,Leganes,0.3701
la_liga,1718,2017-12-20,Getafe,Las Palmas,0.5588
la_liga,1718,2017-12-20,Sociedad,Sevilla,0.6128
la_liga,1718,2017-12-21,Alaves,Malaga,0.4016
la_liga,1718,2017-12-21,Eibar,Girona,0.4489
la_liga,1718,2017-12-22,Betis,Ath Bilbao,0.5113
la_liga,1718,2017-12-22,Espanol,Ath Madrid,0.4019
la_liga,1718,2017-12-23,La Coruna,Celta,0.4854
